town,ward,precinct,office,district,party,candidate,votes
Somerville,2,2,President,,Green-Rainbow,Kat Swift,0
Plymouth,-,11,President,,Republican,Mike Huckabee,17
Springfield,8,A,President,,Green-Rainbow,Kat Swift,0
Natick,-,10,President,,Republican,Total Votes Cast,470
Braintree,-,9,President,,Democratic,"Joseph R. Biden, Jr.",4
Westfield,1,B,President,,Republican,John McCain,91
W. Springfield,-,8,President,,Republican,Rudy Giuliani,1
Beverly,4,1,President,,Green-Rainbow,Cynthia McKinney,0
New Bedford,6,A,President,,Democratic,Total Votes Cast,492
Boston,4,9,President,,Green-Rainbow,Cynthia McKinney,0
Falmouth,-,7,President,,Democratic,Bill Richardson,2
Barnstable,-,13,President,,Republican,Total Votes Cast,332
S. Hadley,-,D,President,,Republican,John McCain,88
Randolph,-,8,President,,Democratic,All Others,2
Haverhill,5,1,President,,Democratic,Mike Gravel,0
Norton,-,2,President,,Green-Rainbow,Ralph Nader,0
Tewksbury,-,4,President,,Democratic,No Preference,7
Taunton,1,B,President,,Green-Rainbow,No Preference,0
Brockton,4,D,President,,Green-Rainbow,Elaine Brown,0
Lowell,10,3,President,,Green-Rainbow,Blank Votes,0
Rehoboth,-,2,President,,Democratic,Christopher J. Dodd,0
Lowell,10,2,President,,Republican,Rudy Giuliani,1
Duxbury,-,1,President,,Democratic,Mike Gravel,0
Webster,-,3,President,,Republican,Duncan Hunter,0
Charlton,-,3,President,,Democratic,Barack Obama,217
Cohasset,-,1,President,,Republican,Duncan Hunter,0
Worcester,2,5,President,,Republican,Mitt Romney,7
Boston,20,1,President,,Republican,Duncan Hunter,0
Worcester,5,4,President,,Democratic,All Others,2
Natick,-,2,President,,Democratic,All Others,0
Danvers,-,7,President,,Republican,Fred Thompson,0
Malden,4,1,President,,Green-Rainbow,Ralph Nader,1
Bellingham,-,2,President,,Democratic,Total Votes Cast,562
Boston,18,22,President,,Republican,Fred Thompson,0
Fall River,3,C,President,,Green-Rainbow,Cynthia McKinney,0
Framingham,-,4,President,,Republican,No Preference,1
Lowell,6,1,President,,Republican,Tom Tancredo,0
Fall River,4,A,President,,Green-Rainbow,Kent Mesplay,0
Brockton,6,A,President,,Democratic,Mike Gravel,1
Westfield,4,B,President,,Green-Rainbow,All Others,0
Lynn,2,4,President,,Republican,Blank Votes,0
Wilmington,-,1,President,,Green-Rainbow,Elaine Brown,0
Randolph,-,6,President,,Democratic,Dennis J. Kucinich,0
Norfolk,-,3,President,,Green-Rainbow,Kat Swift,0
Randolph,-,2,President,,Republican,Fred Thompson,1
Barre,-,2,President,,Republican,Blank Votes,1
Holden,-,4,President,,Republican,Total Votes Cast,523
Northbridge,-,4,President,,Republican,Mitt Romney,296
New Bedford,2,E,President,,Republican,Tom Tancredo,0
Greenfield,-,7,President,,Republican,Rudy Giuliani,1
Boston,19,13,President,,Green-Rainbow,All Others,0
Boston,13,3,President,,Democratic,Mike Gravel,0
Attleboro,2,A,President,,Republican,Blank Votes,1
Paxton,-,1,President,,Republican,Duncan Hunter,0
Raynham,-,1,President,,Republican,Rudy Giuliani,0
New Bedford,6,A,President,,Republican,Fred Thompson,1
Brockton,4,C,President,,Green-Rainbow,Kent Mesplay,0
Rockport,-,2,President,,Republican,No Preference,2
Auburn,-,3,President,,Republican,Total Votes Cast,311
Salem,5,1,President,,Republican,Total Votes Cast,142
Easton,-,5,President,,Green-Rainbow,Ralph Nader,1
Lanesborough,-,1,President,,Republican,Mitt Romney,52
Waltham,9,1,President,,Green-Rainbow,Kat Swift,0
Middleborough,-,6,President,,Democratic,Hillary Clinton,313
Halifax,-,1,President,,Republican,No Preference,3
Somerville,4,3,President,,Democratic,Christopher J. Dodd,2
Lawrence,E,2,President,,Republican,Blank Votes,0
Clinton,-,1,President,,Democratic,Dennis J. Kucinich,2
Newton,7,4,President,,Green-Rainbow,Jared Ball,0
Somerville,5,2,President,,Democratic,No Preference,10
Boston,7,2,President,,Green-Rainbow,Jared Ball,0
Holyoke,3,A,President,,Republican,John McCain,32
Boston,17,4,President,,Republican,Tom Tancredo,0
Boston,17,10,President,,Republican,No Preference,0
Revere,2,2,President,,Republican,Tom Tancredo,0
Brockton,4,C,President,,Democratic,Bill Richardson,0
Bourne,-,4,President,,Democratic,Dennis J. Kucinich,0
New Bedford,6,C,President,,Democratic,Barack Obama,56
Bourne,-,4,President,,Green-Rainbow,Jared Ball,0
Seekonk,-,1,President,,Republican,John McCain,84
TOTALS,,,President,,Democratic,"Joseph R. Biden, Jr.",3216
Attleboro,2,A,President,,Green-Rainbow,Total Votes Cast,0
Boston,10,6,President,,Green-Rainbow,All Others,0
Marlborough,3,1,President,,Green-Rainbow,Kent Mesplay,0
Newton,6,3,President,,Green-Rainbow,Jared Ball,1
Canton,-,6,President,,Green-Rainbow,Blank Votes,0
Worcester,7,1,President,,Republican,Ron Paul,5
Webster,-,3,President,,Democratic,Mike Gravel,0
Quincy,4,5,President,,Republican,Mike Huckabee,10
Boston,22,12,President,,Republican,All Others,0
Milford,-,5,President,,Democratic,Hillary Clinton,516
Methuen,-,6,President,,Democratic,Bill Richardson,1
Natick,-,2,President,,Democratic,No Preference,4
Newton,4,3,President,,Democratic,Mike Gravel,0
Yarmouth,-,7,President,,Green-Rainbow,All Others,0
Lowell,8,3,President,,Republican,Blank Votes,0
Boston,16,9,President,,Green-Rainbow,Elaine Brown,0
Marshfield,-,3,President,,Democratic,Christopher J. Dodd,1
Milford,-,6,President,,Green-Rainbow,Ralph Nader,0
Pittsfield,7,A,President,,Democratic,Blank Votes,0
Lunenburg,-,C,President,,Green-Rainbow,Jared Ball,0
Weston,-,3,President,,Green-Rainbow,Total Votes Cast,1
Stow,-,1,President,,Green-Rainbow,Elaine Brown,0
Lynn,7,2,President,,Democratic,Blank Votes,4
Topsfield,-,1,President,,Democratic,Barack Obama,630
Plymouth,-,7,President,,Republican,Blank Votes,0
Fall River,5,C,President,,Republican,Rudy Giuliani,1
Salem,5,1,President,,Democratic,John Edwards,6
Woburn,7,2,President,,Democratic,Total Votes Cast,643
Boston,16,1,President,,Republican,Mike Huckabee,1
Quincy,1,4,President,,Green-Rainbow,Jared Ball,0
Boston,21,13,President,,Republican,Rudy Giuliani,0
Somerville,5,3,President,,Republican,Fred Thompson,0
Millbury,-,4,President,,Republican,Tom Tancredo,0
Barnstable,-,2,President,,Green-Rainbow,No Preference,0
Norwood,-,1,President,,Republican,Mike Huckabee,13
Weymouth,-,2,President,,Green-Rainbow,Jared Ball,1
Boston,12,5,President,,Democratic,"Joseph R. Biden, Jr.",0
New Bedford,5,F,President,,Republican,Duncan Hunter,0
Wellesley,-,F,President,,Green-Rainbow,Total Votes Cast,0
Boston,15,4,President,,Democratic,Dennis J. Kucinich,0
Stoughton,-,3,President,,Democratic,Barack Obama,231
Natick,-,6,President,,Democratic,Hillary Clinton,480
S. Hadley,-,E,President,,Republican,Tom Tancredo,0
Canton,-,1,President,,Democratic,Barack Obama,255
Boston,14,14,President,,Democratic,Mike Gravel,0
Boston,8,3,President,,Republican,Total Votes Cast,8
Milton,-,6,President,,Democratic,Mike Gravel,1
Ware,-,B,President,,Democratic,"Joseph R. Biden, Jr.",1
Medway,-,4,President,,Republican,No Preference,2
Dartmouth,-,5,President,,Republican,Duncan Hunter,0
Williamstown,-,2,President,,Democratic,Dennis J. Kucinich,0
N. Adams,4,4,President,,Green-Rainbow,Total Votes Cast,0
Sandisfield,-,1,President,,Democratic,Bill Richardson,0
Sturbridge,-,1,President,,Green-Rainbow,Cynthia McKinney,0
Randolph,-,7,President,,Republican,All Others,0
Andover,-,3,President,,Republican,Mike Huckabee,7
Petersham,-,1,President,,Green-Rainbow,Blank Votes,1
Quincy,2,3,President,,Democratic,All Others,5
Northborough,-,4,President,,Democratic,Barack Obama,348
Belmont,-,3,President,,Republican,Mike Huckabee,4
Edgartown,-,1,President,,Democratic,Bill Richardson,1
Haverhill,5,3,President,,Democratic,Total Votes Cast,611
Chelsea,4,4,President,,Republican,No Preference,0
Boston,14,9,President,,Green-Rainbow,Cynthia McKinney,0
Lexington,-,5,President,,Green-Rainbow,Blank Votes,0
Revere,5,3,President,,Democratic,Blank Votes,3
N. Reading,-,4,President,,Republican,All Others,0
Weston,-,2,President,,Democratic,No Preference,2
Clinton,-,1,President,,Democratic,Hillary Clinton,440
Wilbraham,-,A,President,,Republican,Mike Huckabee,19
Montague,-,5,President,,Republican,No Preference,0
Hawley,-,1,President,,Republican,John McCain,21
Ludlow,-,5,President,,Republican,All Others,0
Whately,-,1,President,,Democratic,Dennis J. Kucinich,2
Boston,13,9,President,,Green-Rainbow,Blank Votes,0
Melrose,1,2,President,,Green-Rainbow,Cynthia McKinney,0
Holyoke,3,A,President,,Democratic,Hillary Clinton,370
Holyoke,3,B,President,,Green-Rainbow,Jared Ball,0
Springfield,1,C,President,,Democratic,No Preference,3
Grafton,-,1,President,,Democratic,Bill Richardson,0
Canton,-,3,President,,Green-Rainbow,Blank Votes,0
Milton,-,6,President,,Green-Rainbow,Blank Votes,0
Boston,20,19,President,,Republican,Blank Votes,0
Adams,-,1,President,,Democratic,John Edwards,5
Somerville,4,1,President,,Green-Rainbow,No Preference,1
Cohasset,-,2,President,,Green-Rainbow,Blank Votes,0
Gardner,3,A,President,,Green-Rainbow,Cynthia McKinney,0
Leominster,2,A,President,,Republican,Mike Huckabee,5
Leicester,-,2,President,,Republican,Fred Thompson,1
Belmont,-,3,President,,Republican,Tom Tancredo,0
Beverly,5,2,President,,Republican,Total Votes Cast,406
Salem,2,2,President,,Green-Rainbow,Ralph Nader,0
Pelham,-,1,President,,Republican,No Preference,1
Newton,7,2,President,,Democratic,All Others,2
Revere,4,3,President,,Republican,Mitt Romney,70
Boston,1,5,President,,Democratic,All Others,0
Leominster,3,A,President,,Republican,All Others,0
Weymouth,-,13,President,,Democratic,Bill Richardson,0
Fall River,6,A,President,,Republican,Fred Thompson,0
Newburyport,6,1,President,,Republican,No Preference,1
Cambridge,5,3,President,,Democratic,Hillary Clinton,316
Andover,-,7,President,,Green-Rainbow,Elaine Brown,0
Ludlow,-,3,President,,Democratic,Dennis J. Kucinich,0
Fairhaven,-,4,President,,Republican,Mike Huckabee,14
Winthrop,-,6,President,,Republican,No Preference,3
Montague,-,4,President,,Republican,Fred Thompson,0
Boston,14,4,President,,Republican,Mitt Romney,4
Brockton,2,D,President,,Democratic,All Others,2
Boston,15,9,President,,Democratic,Mike Gravel,1
Carver,-,3,President,,Republican,Duncan Hunter,0
Oak Bluffs,-,1,President,,Democratic,"Joseph R. Biden, Jr.",0
Boston,15,2,President,,Green-Rainbow,Elaine Brown,0
Weymouth,-,17,President,,Democratic,John Edwards,5
Lynn,7,3,President,,Republican,Tom Tancredo,0
Scituate,-,2,President,,Democratic,No Preference,2
Leverett,-,1,President,,Democratic,Barack Obama,494
Georgetown,-,2,President,,Republican,Rudy Giuliani,1
Gloucester,3,2,President,,Green-Rainbow,Ralph Nader,0
Northampton,3,B,President,,Democratic,No Preference,3
Springfield,4,E,President,,Republican,Duncan Hunter,0
Chicopee,8,B,President,,Republican,Duncan Hunter,0
Bellingham,-,3,President,,Republican,No Preference,1
Westhampton,-,1,President,,Republican,John McCain,94
Weymouth,-,7,President,,Green-Rainbow,Ralph Nader,0
Brockton,5,A,President,,Democratic,John Edwards,6
Boston,22,1,President,,Republican,Total Votes Cast,117
Swampscott,-,6,President,,Green-Rainbow,Total Votes Cast,0
Pittsfield,6,B,President,,Democratic,Dennis J. Kucinich,0
Wrentham,-,2,President,,Republican,Blank Votes,1
Whately,-,1,President,,Democratic,Bill Richardson,0
Boston,12,2,President,,Republican,Total Votes Cast,10
Worcester,7,2,President,,Green-Rainbow,All Others,0
Boston,4,4,President,,Republican,Duncan Hunter,0
Uxbridge,-,2,President,,Democratic,Blank Votes,1
Marshfield,-,7,President,,Democratic,All Others,4
Worcester,1,1,President,,Democratic,No Preference,4
Boston,6,4,President,,Green-Rainbow,No Preference,0
Chelsea,2,2,President,,Republican,Total Votes Cast,15
New Bedford,6,B,President,,Green-Rainbow,All Others,0
Waltham,3,1,President,,Republican,Mike Huckabee,7
Tewksbury,-,4,President,,Green-Rainbow,All Others,0
Boston,19,6,President,,Republican,Rudy Giuliani,0
Springfield,4,C,President,,Democratic,Blank Votes,1
Pittsfield,1,A,President,,Democratic,Christopher J. Dodd,1
Springfield,8,G,President,,Green-Rainbow,Ralph Nader,0
Fall River,8,C,President,,Green-Rainbow,Ralph Nader,0
Wellfleet,-,1,President,,Republican,Mitt Romney,141
Natick,-,5,President,,Democratic,Blank Votes,16
Chicopee,7,B,President,,Republican,Tom Tancredo,0
Boston,7,2,President,,Democratic,Dennis J. Kucinich,1
Revere,1,3,President,,Democratic,Mike Gravel,0
Williamstown,-,2,President,,Green-Rainbow,Blank Votes,0
Newburyport,5,1,President,,Green-Rainbow,Jared Ball,0
Somerville,4,1,President,,Democratic,Hillary Clinton,309
Lowell,8,3,President,,Green-Rainbow,Cynthia McKinney,0
Swansea,-,5,President,,Republican,Ron Paul,5
Worcester,4,4,President,,Republican,Ron Paul,5
Milton,-,3,President,,Democratic,Bill Richardson,0
Wellfleet,-,1,President,,Green-Rainbow,Blank Votes,1
Randolph,-,7,President,,Green-Rainbow,Blank Votes,0
Randolph,-,2,President,,Republican,All Others,0
Williamstown,-,3,President,,Republican,All Others,1
Quincy,1,1,President,,Republican,Ron Paul,5
New Bedford,1,E,President,,Democratic,No Preference,4
Everett,1,1,President,,Democratic,All Others,0
Boston,10,4,President,,Democratic,John Edwards,10
Billerica,-,11,President,,Republican,John McCain,154
Lawrence,D,1,President,,Green-Rainbow,All Others,0
W. Brookfield,-,1,President,,Republican,Tom Tancredo,0
Lynn,4,3,President,,Republican,Fred Thompson,0
Boston,10,1,President,,Democratic,Blank Votes,2
Dudley,-,1,President,,Democratic,Barack Obama,111
Worcester,5,2,President,,Democratic,"Joseph R. Biden, Jr.",2
Eastham,-,1,President,,Republican,John McCain,317
Southwick,-,1,President,,Democratic,No Preference,3
Boston,1,11,President,,Green-Rainbow,Blank Votes,0
Sandwich,-,6,President,,Republican,All Others,0
Boston,20,4,President,,Republican,Blank Votes,0
Cambridge,6,3,President,,Green-Rainbow,Cynthia McKinney,1
Sterling,-,1,President,,Democratic,No Preference,2
Stoughton,-,5,President,,Republican,Fred Thompson,0
Salisbury,-,2,President,,Democratic,Bill Richardson,1
Boston,17,12,President,,Democratic,John Edwards,0
Boston,12,9,President,,Republican,Ron Paul,0
Boston,10,3,President,,Republican,John McCain,13
Saugus,-,8,President,,Democratic,Barack Obama,117
Boston,3,7,President,,Republican,Rudy Giuliani,1
Newton,5,3,President,,Democratic,Blank Votes,0
Brookline,-,3,President,,Republican,Mitt Romney,65
Lawrence,E,3,President,,Green-Rainbow,No Preference,0
Webster,-,1,President,,Green-Rainbow,Total Votes Cast,1
Buckland,-,1,President,,Republican,Mitt Romney,33
Cohasset,-,1,President,,Democratic,Bill Richardson,2
Lakeville,-,1,President,,Democratic,Dennis J. Kucinich,1
Watertown,-,2,President,,Democratic,"Joseph R. Biden, Jr.",0
Billerica,-,8,President,,Republican,Mitt Romney,264
Boston,13,8,President,,Democratic,Mike Gravel,1
Saugus,-,2,President,,Republican,Fred Thompson,0
Boston,12,5,President,,Democratic,Dennis J. Kucinich,1
Maynard,-,4,President,,Green-Rainbow,Elaine Brown,0
Springfield,5,D,President,,Green-Rainbow,Kat Swift,0
Newburyport,4,1,President,,Green-Rainbow,Elaine Brown,0
Haverhill,4,2,President,,Republican,Fred Thompson,1
Taunton,7,A,President,,Green-Rainbow,Total Votes Cast,0
Boston,4,10,President,,Green-Rainbow,Kent Mesplay,0
Dartmouth,-,9,President,,Democratic,Hillary Clinton,444
Methuen,-,1,President,,Republican,Fred Thompson,0
Lowell,3,3,President,,Green-Rainbow,Elaine Brown,0
Holden,-,5,President,,Democratic,"Joseph R. Biden, Jr.",2
Belchertown,-,B,President,,Republican,Ron Paul,10
Boston,10,4,President,,Republican,No Preference,1
Berkley,-,1,President,,Green-Rainbow,Blank Votes,0
Westborough,-,4,President,,Democratic,Barack Obama,357
Taunton,4,B,President,,Green-Rainbow,No Preference,0
Woburn,7,2,President,,Republican,Mike Huckabee,6
Acushnet,-,2,President,,Democratic,John Edwards,18
Brockton,1,A,President,,Republican,Mike Huckabee,3
Quincy,5,3,President,,Green-Rainbow,Cynthia McKinney,0
Buckland,-,1,President,,Green-Rainbow,Ralph Nader,1
Salem,7,1,President,,Green-Rainbow,Cynthia McKinney,0
Brockton,4,A,President,,Democratic,Barack Obama,120
Norwood,-,5,President,,Democratic,Bill Richardson,0
Natick,-,4,President,,Republican,Tom Tancredo,0
Cambridge,5,3,President,,Green-Rainbow,Blank Votes,0
Brookline,-,3,President,,Republican,Total Votes Cast,143
Springfield,2,A,President,,Republican,John McCain,14
Billerica,-,4,President,,Republican,John McCain,177
Boston,18,22,President,,Green-Rainbow,Kent Mesplay,0
Arlington,-,12,President,,Green-Rainbow,Cynthia McKinney,0
Great Barrington,-,B,President,,Republican,Mitt Romney,17
Greenfield,-,1,President,,Republican,Mitt Romney,33
Somerville,7,3,President,,Democratic,Mike Gravel,2
Woburn,1,1,President,,Democratic,John Edwards,12
Stockbridge,-,1,President,,Democratic,All Others,1
Grafton,-,4,President,,Democratic,Mike Gravel,1
Boston,7,10,President,,Democratic,Christopher J. Dodd,0
Chicopee,6,BW,President,,Democratic,John Edwards,5
Lawrence,D,4,President,,Democratic,Blank Votes,0
Fitchburg,4,A,President,,Republican,Tom Tancredo,0
Westport,-,A,President,,Democratic,All Others,0
Framingham,-,8,President,,Republican,All Others,1
Boston,16,2,President,,Green-Rainbow,Ralph Nader,0
Boston,18,5,President,,Green-Rainbow,No Preference,0
Boston,21,2,President,,Green-Rainbow,No Preference,0
Springfield,7,H,President,,Republican,Ron Paul,1
Westwood,-,3,President,,Democratic,Barack Obama,389
Needham,-,E,President,,Republican,Tom Tancredo,0
Somerville,7,3,President,,Democratic,Barack Obama,384
Boston,13,5,President,,Democratic,Dennis J. Kucinich,1
Boston,14,13,President,,Republican,Mike Huckabee,4
Medford,2,2,President,,Republican,Blank Votes,0
Wayland,-,3,President,,Democratic,Mike Gravel,0
Haverhill,6,1,President,,Democratic,Dennis J. Kucinich,0
Boston,9,5,President,,Republican,Total Votes Cast,10
Canton,-,4,President,,Republican,Ron Paul,9
Pittsfield,3,A,President,,Green-Rainbow,Total Votes Cast,5
Shrewsbury,-,9,President,,Republican,Blank Votes,0
Needham,-,E,President,,Democratic,Bill Richardson,1
Somerville,6,3,President,,Republican,John McCain,30
Montague,-,6,President,,Republican,Mike Huckabee,1
Marlborough,7,2,President,,Republican,Tom Tancredo,0
Sturbridge,-,2,President,,Republican,Blank Votes,0
Lawrence,F,3,President,,Republican,Rudy Giuliani,0
Newton,3,1,President,,Green-Rainbow,Elaine Brown,0
Newton,6,1,President,,Democratic,"Joseph R. Biden, Jr.",0
Richmond,-,1,President,,Republican,John McCain,64
Ashfield,-,1,President,,Republican,Duncan Hunter,0
N. Adams,5,5,President,,Democratic,Mike Gravel,0
Boston,16,1,President,,Democratic,Christopher J. Dodd,0
Kingston,-,4,President,,Democratic,Barack Obama,176
Worcester,9,5,President,,Democratic,Bill Richardson,0
Boston,18,2,President,,Republican,Ron Paul,0
Tyngsborough,-,1,President,,Republican,Tom Tancredo,0
Boston,2,7,President,,Republican,Blank Votes,0
Braintree,-,9,President,,Green-Rainbow,No Preference,0
Burlington,-,2,President,,Republican,Total Votes Cast,365
Leominster,2,A,President,,Green-Rainbow,No Preference,0
N. Brookfield,-,1,President,,Green-Rainbow,Jared Ball,0
Boston,14,6,President,,Republican,Mitt Romney,1
Orleans,-,2,President,,Republican,Ron Paul,21
Chelmsford,-,9,President,,Republican,Fred Thompson,0
Royalston,-,2,President,,Democratic,Blank Votes,1
Boston,16,9,President,,Green-Rainbow,Jared Ball,0
Randolph,-,4,President,,Green-Rainbow,Ralph Nader,0
Westport,-,C,President,,Green-Rainbow,Ralph Nader,0
Greenfield,-,9,President,,Republican,Mitt Romney,25
Arlington,-,21,President,,Republican,Blank Votes,0
Lowell,7,3,President,,Republican,Rudy Giuliani,0
Leominster,4,A,President,,Republican,John McCain,107
Worcester,8,2,President,,Republican,Rudy Giuliani,0
Northbridge,-,4,President,,Republican,John McCain,172
Northampton,4,B,President,,Republican,John McCain,34
N. Reading,-,4,President,,Democratic,Mike Gravel,2
Oxford,-,1,President,,Green-Rainbow,Kat Swift,0
Newton,5,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Lowell,10,3,President,,Democratic,John Edwards,3
Ludlow,-,3,President,,Democratic,Total Votes Cast,766
Wendell,-,1,President,,Green-Rainbow,All Others,0
Salem,5,2,President,,Democratic,Total Votes Cast,500
Auburn,-,2,President,,Republican,Total Votes Cast,293
Westford,-,5,President,,Republican,No Preference,0
Lowell,11,3,President,,Democratic,Total Votes Cast,478
Boston,4,2,President,,Green-Rainbow,Jared Ball,0
Brookline,-,10,President,,Green-Rainbow,Elaine Brown,0
Boston,15,2,President,,Republican,Fred Thompson,0
Boston,20,12,President,,Democratic,John Edwards,6
Revere,5,1A,President,,Democratic,John Edwards,2
Aquinnah,-,1,President,,Green-Rainbow,No Preference,0
Lawrence,B,1,President,,Republican,No Preference,8
Wayland,-,4,President,,Green-Rainbow,Kent Mesplay,0
Bridgewater,-,2,President,,Republican,All Others,0
Revere,6,2,President,,Democratic,John Edwards,7
Foxborough,-,5,President,,Democratic,No Preference,6
Everett,5,2,President,,Democratic,Hillary Clinton,207
Waltham,6,1,President,,Democratic,Dennis J. Kucinich,1
Norwell,-,2,President,,Democratic,Mike Gravel,0
Plymouth,-,13,President,,Republican,Mitt Romney,213
Holden,-,4,President,,Democratic,All Others,2
Peabody,3,1,President,,Democratic,Dennis J. Kucinich,0
Needham,-,H,President,,Green-Rainbow,No Preference,0
Uxbridge,-,2,President,,Democratic,Christopher J. Dodd,2
Newton,6,4,President,,Green-Rainbow,Ralph Nader,0
New Bedford,2,C,President,,Green-Rainbow,Ralph Nader,0
Boston,19,4,President,,Republican,Mitt Romney,7
Fairhaven,-,4,President,,Republican,No Preference,0
Harwich,-,2,President,,Republican,Mike Huckabee,14
Boston,9,5,President,,Democratic,Dennis J. Kucinich,2
Leominster,1,B,President,,Green-Rainbow,Cynthia McKinney,0
Barnstable,-,3,President,,Democratic,Dennis J. Kucinich,0
Beverly,2,1,President,,Democratic,Barack Obama,265
Quincy,2,4,President,,Republican,Ron Paul,4
Medfield,-,2,President,,Republican,Mike Huckabee,7
Beverly,3,2,President,,Republican,No Preference,3
Marblehead,-,6,President,,Republican,All Others,0
Revere,5,2A,President,,Green-Rainbow,Elaine Brown,0
N. Andover,-,6,President,,Green-Rainbow,Total Votes Cast,0
Boston,8,1,President,,Democratic,All Others,0
Springfield,7,C,President,,Republican,John McCain,40
Harwich,-,3,President,,Republican,Rudy Giuliani,0
Ashland,-,2,President,,Democratic,Barack Obama,336
Boston,16,4,President,,Republican,John McCain,18
Quincy,5,2,President,,Green-Rainbow,Kent Mesplay,0
Maynard,-,4,President,,Republican,Blank Votes,0
Amesbury,-,6,President,,Democratic,Dennis J. Kucinich,1
Raynham,-,3,President,,Green-Rainbow,Blank Votes,0
Boston,15,9,President,,Republican,Total Votes Cast,33
Wareham,-,1,President,,Green-Rainbow,All Others,0
Worcester,6,5,President,,Republican,All Others,1
Westford,-,1,President,,Green-Rainbow,Cynthia McKinney,0
Southbridge,-,1,President,,Republican,Total Votes Cast,144
Carver,-,3,President,,Democratic,Total Votes Cast,702
Quincy,4,3,President,,Green-Rainbow,Cynthia McKinney,0
Boston,16,12,President,,Green-Rainbow,Elaine Brown,0
Newton,8,3,President,,Democratic,Bill Richardson,1
Randolph,-,5,President,,Democratic,No Preference,1
New Bedford,3,B,President,,Republican,Mike Huckabee,4
Leominster,3,A,President,,Republican,Rudy Giuliani,0
Barre,-,1,President,,Republican,Fred Thompson,2
Hanover,-,1,President,,Democratic,"Joseph R. Biden, Jr.",1
Millis,-,2,President,,Democratic,Total Votes Cast,561
Sturbridge,-,2,President,,Green-Rainbow,Kat Swift,0
Franklin,-,3,President,,Green-Rainbow,Jared Ball,0
Lakeville,-,1,President,,Democratic,No Preference,5
Chicopee,3,C,President,,Green-Rainbow,No Preference,0
Boston,10,1,President,,Democratic,No Preference,0
Richmond,-,1,President,,Green-Rainbow,Cynthia McKinney,0
Stockbridge,-,1,President,,Democratic,Total Votes Cast,621
Needham,-,F,President,,Green-Rainbow,Elaine Brown,0
Ware,-,B,President,,Democratic,Christopher J. Dodd,2
Medway,-,3,President,,Democratic,Barack Obama,249
Lynnfield,-,4,President,,Green-Rainbow,Ralph Nader,0
Dedham,-,1,President,,Democratic,No Preference,6
Hopkinton,-,1,President,,Republican,No Preference,2
Plymouth,-,6,President,,Republican,Ron Paul,9
Boston,3,7,President,,Democratic,John Edwards,6
Lynn,7,2,President,,Democratic,Christopher J. Dodd,0
Palmer,-,3,President,,Democratic,Dennis J. Kucinich,0
Boston,19,7,President,,Republican,Tom Tancredo,0
Quincy,5,5,President,,Green-Rainbow,Blank Votes,0
Boston,1,11,President,,Republican,Mitt Romney,40
Swampscott,-,2,President,,Green-Rainbow,Blank Votes,0
Marlborough,4,2,President,,Republican,John McCain,109
Springfield,5,F,President,,Democratic,No Preference,2
Boston,21,7,President,,Republican,No Preference,0
Worcester,4,2,President,,Republican,Total Votes Cast,91
Mansfield,-,5,President,,Green-Rainbow,Total Votes Cast,0
Amherst,-,9A,President,,Green-Rainbow,Jared Ball,0
Brookline,-,16,President,,Democratic,Barack Obama,486
Essex,-,1,President,,Republican,Ron Paul,13
Acushnet,-,3,President,,Republican,Fred Thompson,0
Newton,6,4,President,,Green-Rainbow,Kat Swift,0
Lawrence,C,3,President,,Democratic,Hillary Clinton,335
Norfolk,-,4,President,,Green-Rainbow,Kent Mesplay,0
Holyoke,3,A,President,,Democratic,"Joseph R. Biden, Jr.",0
Springfield,6,E,President,,Republican,Total Votes Cast,53
Somerville,3,1,President,,Republican,Total Votes Cast,99
Revere,2,2,President,,Democratic,No Preference,1
Norfolk,-,4,President,,Republican,John McCain,42
Lunenburg,-,D,President,,Democratic,Total Votes Cast,434
Worcester,2,1,President,,Green-Rainbow,No Preference,0
Burlington,-,6,President,,Democratic,Blank Votes,3
Gardner,3,B,President,,Democratic,John Edwards,11
Taunton,6,A,President,,Republican,Blank Votes,0
Chicopee,1,A,President,,Republican,Blank Votes,6
Boston,11,2,President,,Democratic,"Joseph R. Biden, Jr.",0
Lakeville,-,3,President,,Democratic,John Edwards,10
Newton,8,2,President,,Republican,Mitt Romney,74
Attleboro,4,A,President,,Green-Rainbow,Ralph Nader,1
Boston,11,1,President,,Republican,Total Votes Cast,4
Millbury,-,3,President,,Democratic,Christopher J. Dodd,0
Cambridge,1,2,President,,Green-Rainbow,Jared Ball,0
Boston,4,1,President,,Green-Rainbow,Jared Ball,0
Hanover,-,1,President,,Green-Rainbow,Blank Votes,0
Marlborough,2,1,President,,Republican,All Others,3
Blandford,-,1,President,,Democratic,Dennis J. Kucinich,1
Salem,7,1,President,,Democratic,Barack Obama,172
Kingston,-,2,President,,Green-Rainbow,Blank Votes,0
Lynn,5,3,President,,Democratic,Blank Votes,0
Milford,-,2,President,,Republican,John McCain,124
Boston,1,6,President,,Republican,Ron Paul,2
Shelburne,-,1,President,,Green-Rainbow,No Preference,0
Westminster,-,1,President,,Republican,Ron Paul,8
Brockton,2,B,President,,Republican,Fred Thompson,0
Lowell,4,1,President,,Republican,Ron Paul,6
New Bedford,3,E,President,,Republican,Total Votes Cast,76
Lawrence,B,4,President,,Democratic,No Preference,0
