town,ward,precinct,office,district,party,candidate,votes
W. Newbury,,,President,,Republican,Alan Keyes,15
Medway,,,President,,Democratic,Total Votes Cast,900
Peabody,,,President,,Republican,Total Votes Cast,4104
Wakefield,,,President,,Republican,Orrin Hatch,2
Dighton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Brockton,,,President,,Republican,Alan Keyes,96
Wendell,,,President,,Libertarian,Harry Browne,1
Whitman,,,President,,Republican,Total Votes Cast,1473
Yarmouth,,,President,,Democratic,Al Gore,1210
Essex,,,President,,Democratic,Total Votes Cast,270
Somerville,,,President,,Republican,All Others,6
Brimfield,,,President,,Republican,Alan Keyes,14
Huntington,,,President,,Republican,Total Votes Cast,185
Stockbridge,,,President,,Democratic,All Others,4
Millville,,,President,,Republican,John McCain,136
Millbury,,,President,,Democratic,Blank Votes,8
Hadley,,,President,,Republican,Alan Keyes,14
Gardner,,,President,,Republican,Steve Forbes,2
Wakefield,,,President,,Republican,Gary Bauer,2
Littleton,,,President,,Democratic,Bill Bradley,344
Wareham,,,President,,Libertarian,L. Neil Smith,1
Northampton,,,President,,Libertarian,Total Votes Cast,10
Westfield,,,President,,Libertarian,L. Neil Smith,0
Longmeadow,,,President,,Democratic,All Others,12
Monson,,,President,,Republican,All Others,0
Medway,,,President,,Libertarian,David Lynn Hollist,0
Worcester,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",46
Auburn,,,President,,Republican,No Preference,6
Plainfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Brookfield,,,President,,Libertarian,Total Votes Cast,2
Barre,,,President,,Democratic,Bill Bradley,107
Lanesborough,,,President,,Republican,Total Votes Cast,212
Chicopee,,,President,,Democratic,All Others,66
Mount Washington,,,President,,Republican,Steve Forbes,0
Petersham,,,President,,Democratic,Bill Bradley,52
New Salem,,,President,,Democratic,Blank Votes,0
Fitchburg,,,President,,Democratic,Blank Votes,27
Charlton,,,President,,Libertarian,Kip Lee,0
Lincoln,,,President,,Republican,Blank Votes,4
Arlington,,,President,,Libertarian,Harry Browne,15
Worcester,,,President,,Republican,John McCain,3931
Pembroke,,,President,,Republican,Orrin Hatch,0
Mattapoisett,,,President,,Democratic,Blank Votes,8
Wendell,,,President,,Libertarian,Larry Hines,0
Abington,,,President,,Republican,Alan Keyes,14
Rockland,,,President,,Democratic,Total Votes Cast,1517
Blackstone,,,President,,Democratic,Total Votes Cast,624
Dighton,,,President,,Republican,Gary Bauer,0
Hopkinton,,,President,,Libertarian,All Others,0
Wilbraham,,,President,,Libertarian,Blank Votes,1
Oxford,,,President,,Democratic,Blank Votes,20
Auburn,,,President,,Republican,Gary Bauer,0
Raynham,,,President,,Libertarian,David Lynn Hollist,0
Ludlow,,,President,,Democratic,All Others,23
Ashby,,,President,,Libertarian,Total Votes Cast,2
Duxbury,,,President,,Republican,Orrin Hatch,2
Middleborough,,,President,,Republican,Steve Forbes,5
Chelmsford,,,President,,Democratic,No Preference,54
Worcester,,,President,,Republican,Blank Votes,34
Mansfield,,,President,,Republican,All Others,5
Hingham,,,President,,Republican,Gary Bauer,6
Everett,,,President,,Republican,No Preference,7
Hamilton,,,President,,Libertarian,Blank Votes,0
Orange,,,President,,Republican,All Others,1
Acton,,,President,,Republican,Orrin Hatch,1
New Marlborough,,,President,,Republican,Steve Forbes,0
Southborough,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Dudley,,,President,,Republican,Steve Forbes,4
W. Tisbury,,,President,,Libertarian,L. Neil Smith,1
Ashby,,,President,,Libertarian,Harry Browne,1
Whately,,,President,,Republican,Steve Forbes,0
Gill,,,President,,Libertarian,David Lynn Hollist,0
Milton,,,President,,Republican,Orrin Hatch,0
Montague,,,President,,Democratic,No Preference,12
Revere,,,President,,Libertarian,All Others,0
Dudley,,,President,,Democratic,Bill Bradley,213
Saugus,,,President,,Republican,Orrin Hatch,2
W. Brookfield,,,President,,Republican,Gary Bauer,2
Lexington,,,President,,Democratic,No Preference,35
Dracut,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",15
Williamstown,,,President,,Republican,No Preference,1
Uxbridge,,,President,,Republican,George W. Bush,332
W. Bridgewater,,,President,,Libertarian,Harry Browne,1
Shelburne,,,President,,Republican,All Others,0
Sherborn,,,President,,Libertarian,Blank Votes,0
W. Springfield,,,President,,Democratic,Bill Bradley,573
Clarksburg,,,President,,Republican,Steve Forbes,0
Whitman,,,President,,Republican,Alan Keyes,20
Clarksburg,,,President,,Democratic,Total Votes Cast,81
Mansfield,,,President,,Libertarian,Kip Lee,0
Dracut,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Tolland,,,President,,Democratic,Total Votes Cast,21
Bolton,,,President,,Libertarian,David Lynn Hollist,0
Winchendon,,,President,,Libertarian,L. Neil Smith,0
Bridgewater,,,President,,Democratic,Total Votes Cast,1382
New Marlborough,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Wellesley,,,President,,Republican,Blank Votes,18
Mansfield,,,President,,Libertarian,No Preference,1
Attleboro,,,President,,Republican,Total Votes Cast,2759
Douglas,,,President,,Republican,John McCain,437
Chatham,,,President,,Republican,John McCain,1000
Franklin,,,President,,Democratic,All Others,0
Canton,,,President,,Democratic,Al Gore,1357
Hull,,,President,,Republican,All Others,0
W. Tisbury,,,President,,Republican,Blank Votes,9
Eastham,,,President,,Republican,Total Votes Cast,995
Yarmouth,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Norwell,,,President,,Republican,All Others,1
Merrimac,,,President,,Democratic,Blank Votes,5
Oxford,,,President,,Republican,Alan Keyes,33
Arlington,,,President,,Republican,Gary Bauer,0
Rockland,,,President,,Democratic,Bill Bradley,512
Everett,,,President,,Republican,John McCain,944
Hanson,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
Dalton,,,President,,Democratic,Bill Bradley,135
Oakham,,,President,,Republican,Orrin Hatch,0
Everett,,,President,,Republican,Total Votes Cast,1517
New Braintree,,,President,,Democratic,All Others,1
Watertown,,,President,,Libertarian,David Lynn Hollist,0
Whitman,,,President,,Libertarian,Larry Hines,0
Tyngsborough,,,President,,Republican,No Preference,2
Medway,,,President,,Libertarian,Kip Lee,0
Whitman,,,President,,Libertarian,All Others,1
Tolland,,,President,,Republican,Blank Votes,0
Townsend,,,President,,Republican,All Others,1
Douglas,,,President,,Libertarian,L. Neil Smith,0
Deerfield,,,President,,Democratic,Total Votes Cast,434
Littleton,,,President,,Republican,Steve Forbes,1
Alford,,,President,,Republican,George W. Bush,15
Pembroke,,,President,,Libertarian,Larry Hines,0
Lenox,,,President,,Democratic,All Others,0
Pittsfield,,,President,,Libertarian,All Others,1
Chester,,,President,,Republican,Total Votes Cast,143
New Braintree,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Uxbridge,,,President,,Republican,John McCain,711
Rowley,,,President,,Republican,No Preference,2
Acton,,,President,,Republican,Gary Bauer,6
Northborough,,,President,,Democratic,Al Gore,584
Warwick,,,President,,Democratic,No Preference,2
Chelsea,,,President,,Democratic,No Preference,61
Lincoln,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Wenham,,,President,,Democratic,All Others,0
Milton,,,President,,Republican,Steve Forbes,6
Grafton,,,President,,Libertarian,L. Neil Smith,0
Wendell,,,President,,Libertarian,Kip Lee,0
Somerville,,,President,,Libertarian,All Others,3
Blackstone,,,President,,Republican,Alan Keyes,21
Quincy,,,President,,Republican,Alan Keyes,171
Littleton,,,President,,Republican,John McCain,841
Agawam,,,President,,Republican,All Others,0
Orange,,,President,,Democratic,Total Votes Cast,407
Sheffield,,,President,,Republican,Blank Votes,0
Wareham,,,President,,Republican,No Preference,3
Wenham,,,President,,Republican,John McCain,474
Aquinnah,,,President,,Democratic,All Others,2
N. Adams,,,President,,Libertarian,Blank Votes,0
Fairhaven,,,President,,Democratic,Bill Bradley,399
Oxford,,,President,,Republican,Steve Forbes,2
Webster,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",6
Walpole,,,President,,Republican,Orrin Hatch,2
Monson,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
W. Boylston,,,President,,Republican,George W. Bush,334
Swansea,,,President,,Republican,All Others,0
Newburyport,,,President,,Republican,No Preference,2
Townsend,,,President,,Republican,Blank Votes,8
Harvard,,,President,,Democratic,Blank Votes,5
Sudbury,,,President,,Republican,Steve Forbes,8
Shelburne,,,President,,Democratic,Bill Bradley,68
Charlton,,,President,,Republican,George W. Bush,329
Salem,,,President,,Libertarian,Blank Votes,0
Springfield,,,President,,Republican,George W. Bush,1630
Chicopee,,,President,,Republican,Alan Keyes,46
Middleton,,,President,,Libertarian,David Lynn Hollist,0
Springfield,,,President,,Republican,Steve Forbes,10
Southwick,,,President,,Libertarian,David Lynn Hollist,0
Abington,,,President,,Democratic,Blank Votes,13
Marion,,,President,,Republican,All Others,2
E. Brookfield,,,President,,Libertarian,Harry Browne,0
Fall River,,,President,,Democratic,Bill Bradley,1720
Everett,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Millbury,,,President,,Republican,Blank Votes,4
Georgetown,,,President,,Libertarian,Kip Lee,0
Stoneham,,,President,,Democratic,All Others,21
Tisbury,,,President,,Democratic,Blank Votes,1
Southampton,,,President,,Libertarian,All Others,0
Barnstable,,,President,,Republican,Alan Keyes,155
Boxborough,,,President,,Republican,Steve Forbes,1
Lowell,,,President,,Libertarian,Harry Browne,3
Groton,,,President,,Libertarian,David Lynn Hollist,0
Rockland,,,President,,Libertarian,Harry Browne,0
Fall River,,,President,,Republican,All Others,3
Lenox,,,President,,Democratic,No Preference,14
Ashby,,,President,,Republican,John McCain,236
Wrentham,,,President,,Republican,Total Votes Cast,1230
Wrentham,,,President,,Libertarian,Kip Lee,0
Chilmark,,,President,,Democratic,Bill Bradley,80
Middleton,,,President,,Democratic,Al Gore,286
Wellfleet,,,President,,Libertarian,Larry Hines,0
Hopedale,,,President,,Republican,John McCain,383
Lawrence,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Chilmark,,,President,,Republican,No Preference,0
Leominster,,,President,,Libertarian,All Others,0
Hopkinton,,,President,,Democratic,Total Votes Cast,959
Dartmouth,,,President,,Democratic,Al Gore,1789
Brewster,,,President,,Democratic,Bill Bradley,643
Wilbraham,,,President,,Republican,Alan Keyes,31
Wayland,,,President,,Democratic,Al Gore,860
Northbridge,,,President,,Democratic,Blank Votes,8
Brockton,,,President,,Democratic,Al Gore,3846
Phillipston,,,President,,Republican,Steve Forbes,1
Brimfield,,,President,,Democratic,Bill Bradley,58
Peru,,,President,,Democratic,Bill Bradley,5
Manchester-by-the-Sea,,,President,,Democratic,Bill Bradley,263
Uxbridge,,,President,,Democratic,Total Votes Cast,780
Natick,,,President,,Republican,George W. Bush,1051
Marion,,,President,,Democratic,Bill Bradley,229
Medford,,,President,,Democratic,Blank Votes,128
Weymouth,,,President,,Republican,Alan Keyes,129
Wakefield,,,President,,Libertarian,L. Neil Smith,0
Mashpee,,,President,,Libertarian,Kip Lee,3
Bridgewater,,,President,,Democratic,Al Gore,818
Hardwick,,,President,,Democratic,All Others,4
Bourne,,,President,,Libertarian,Harry Browne,1
Westfield,,,President,,Republican,Alan Keyes,62
Danvers,,,President,,Democratic,Blank Votes,17
Lincoln,,,President,,Republican,All Others,0
Gloucester,,,President,,Libertarian,L. Neil Smith,0
Heath,,,President,,Democratic,All Others,0
W. Boylston,,,President,,Republican,John McCain,551
Hancock,,,President,,Libertarian,All Others,0
Chilmark,,,President,,Republican,John McCain,83
Northbridge,,,President,,Libertarian,"Edison P. McDaniels, Sr.",1
Pelham,,,President,,Libertarian,Total Votes Cast,2
Hancock,,,President,,Libertarian,David Lynn Hollist,0
Milford,,,President,,Republican,George W. Bush,451
N. Attleborough,,,President,,Republican,Gary Bauer,1
W. Newbury,,,President,,Democratic,No Preference,2
Holland,,,President,,Libertarian,Blank Votes,0
W. Brookfield,,,President,,Libertarian,Kip Lee,0
N. Attleborough,,,President,,Democratic,Bill Bradley,552
Leominster,,,President,,Libertarian,Total Votes Cast,5
Newburyport,,,President,,Libertarian,Larry Hines,0
Arlington,,,President,,Republican,No Preference,10
Topsfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Stockbridge,,,President,,Democratic,Blank Votes,0
Athol,,,President,,Republican,Gary Bauer,0
Pepperell,,,President,,Libertarian,L. Neil Smith,0
Auburn,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",4
Shirley,,,President,,Libertarian,L. Neil Smith,0
Kingston,,,President,,Democratic,Bill Bradley,308
Springfield,,,President,,Libertarian,David Lynn Hollist,0
Adams,,,President,,Republican,John McCain,271
Millbury,,,President,,Democratic,No Preference,17
Adams,,,President,,Republican,Alan Keyes,6
Foxborough,,,President,,Republican,Alan Keyes,43
Boylston,,,President,,Republican,Steve Forbes,1
Ayer,,,President,,Libertarian,Total Votes Cast,1
N. Reading,,,President,,Libertarian,L. Neil Smith,0
Millville,,,President,,Libertarian,All Others,0
Dennis,,,President,,Republican,Alan Keyes,53
Manchester-by-the-Sea,,,President,,Republican,Orrin Hatch,0
Gloucester,,,President,,Democratic,No Preference,32
Abington,,,President,,Democratic,Bill Bradley,483
Leicester,,,President,,Republican,Total Votes Cast,845
Leverett,,,President,,Republican,Total Votes Cast,122
Berkley,,,President,,Republican,No Preference,3
Tewksbury,,,President,,Democratic,No Preference,92
Pelham,,,President,,Republican,John McCain,81
Templeton,,,President,,Democratic,Al Gore,270
Billerica,,,President,,Republican,George W. Bush,1047
Stoughton,,,President,,Democratic,No Preference,46
Gloucester,,,President,,Republican,George W. Bush,785
Fall River,,,President,,Libertarian,Total Votes Cast,23
Pittsfield,,,President,,Republican,Blank Votes,17
Foxborough,,,President,,Democratic,Total Votes Cast,1291
Adams,,,President,,Democratic,Bill Bradley,144
Salem,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",9
Northborough,,,President,,Republican,No Preference,3
Whitman,,,President,,Democratic,Al Gore,672
Attleboro,,,President,,Republican,George W. Bush,920
Nahant,,,President,,Democratic,Blank Votes,11
N. Attleborough,,,President,,Republican,All Others,1
Arlington,,,President,,Republican,Alan Keyes,115
Barre,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Methuen,,,President,,Libertarian,Kip Lee,1
Lynn,,,President,,Republican,Alan Keyes,103
Fitchburg,,,President,,Libertarian,Kip Lee,0
Barre,,,President,,Republican,Total Votes Cast,440
Northborough,,,President,,Republican,George W. Bush,548
Franklin,,,President,,Libertarian,No Preference,0
Salisbury,,,President,,Democratic,All Others,1
Athol,,,President,,Republican,All Others,0
Dennis,,,President,,Democratic,No Preference,13
Dunstable,,,President,,Democratic,Al Gore,127
Norwell,,,President,,Libertarian,No Preference,1
Lexington,,,President,,Libertarian,David Lynn Hollist,0
Agawam,,,President,,Democratic,No Preference,56
Hadley,,,President,,Libertarian,L. Neil Smith,0
Northfield,,,President,,Republican,Orrin Hatch,0
Belchertown,,,President,,Democratic,No Preference,5
Carlisle,,,President,,Democratic,Blank Votes,7
Acton,,,President,,Libertarian,L. Neil Smith,0
Whitman,,,President,,Republican,Steve Forbes,1
Waltham,,,President,,Democratic,No Preference,9
E. Bridgewater,,,President,,Republican,Blank Votes,14
Hopedale,,,President,,Democratic,Total Votes Cast,431
Swampscott,,,President,,Republican,Steve Forbes,3
Plympton,,,President,,Republican,All Others,0
Haverhill,,,President,,Democratic,All Others,52
Newton,,,President,,Democratic,All Others,3
W. Newbury,,,President,,Libertarian,David Lynn Hollist,0
Natick,,,President,,Democratic,Al Gore,2150
Foxborough,,,President,,Libertarian,Total Votes Cast,5
Belchertown,,,President,,Libertarian,Kip Lee,1
Randolph,,,President,,Republican,Steve Forbes,4
Hampden,,,President,,Democratic,Al Gore,164
Rockland,,,President,,Democratic,Al Gore,924
Weymouth,,,President,,Republican,No Preference,15
Wilmington,,,President,,Democratic,All Others,0
Rochester,,,President,,Republican,Blank Votes,1
N. Brookfield,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Plainville,,,President,,Republican,Gary Bauer,5
Ayer,,,President,,Republican,Steve Forbes,3
Weston,,,President,,Libertarian,Kip Lee,0
Swansea,,,President,,Libertarian,Kip Lee,0
Erving,,,President,,Republican,Steve Forbes,0
Mendon,,,President,,Republican,Steve Forbes,0
Georgetown,,,President,,Libertarian,Harry Browne,1
Leverett,,,President,,Libertarian,Harry Browne,0
