town,ward,precinct,office,district,party,candidate,votes
Avon,,1,State Senate,"Norfolk, Bristol and Plymouth",,All Others,18
Avon,,1,State House,6th Norfolk,,All Others,0
Avon,,1,State Senate,"Norfolk, Bristol and Plymouth",Democratic,Brian A. Joyce,1918
Avon,,1,U.S. House,9th,,Total Votes Cast,2453
Avon,,1,State House,6th Norfolk,Republican,John G. Bonnanzio,678
Avon,,1,President,,Republican,Bush and Cheney,1046
Avon,,1,Governor's Council,2nd,,Blank Votes,749
Ayer,,1,U.S. House,5th,,Total Votes Cast,1580
Ayer,,1,State House,1st Middlesex,,All Others,0
Ayer,,1,President,,,Blank Votes,10
Ayer,,1,State Senate,Middlesex and Worcester,Democratic,Pamela P. Resor,886
Ayer,,1,State Senate,Middlesex and Worcester,Republican,Rod Jane,635
Ayer,,1,State House,1st Middlesex,,Blank Votes,397
Ayer,,1,U.S. House,5th,Republican,Thomas P. Tierney,518
Ayer,,1,State Senate,Middlesex and Worcester,,Total Votes Cast,1580
Ayer,,1,President,,,No Preference,0
Ayer,,1,President,,Democratic,Kerry and Edwards,849
Ayer,,1,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,1082
Ayer,,1,State House,1st Middlesex,Republican,Robert S. Hargraves,1171
Ayer,,1,President,,Libertarian,Badnarik and Campagna,12
Ayer,,1,President,,,All Others,0
Ayer,,1,Governor's Council,3rd,,All Others,0
Ayer,,1,State House,1st Middlesex,,Total Votes Cast,1580
Ayer,,1,President,,Republican,Bush and Cheney,702
Ayer,,1,State Senate,Middlesex and Worcester,,All Others,0
Ayer,,1,U.S. House,5th,,Blank Votes,52
Ayer,,1,President,,,Total Votes Cast,1580
Ayer,,1,U.S. House,5th,Democratic,Martin T. Meehan,1010
Ayer,,1,State House,1st Middlesex,(Write-In),Faye L. Morrison,12
Ayer,,1,Governor's Council,3rd,,Blank Votes,498
Ayer,,1,Governor's Council,3rd,,Total Votes Cast,1580
Ayer,,1,President,,Green-Rainbow,Cobb and LaMarche,5
Ayer,,1,State Senate,Middlesex and Worcester,,Blank Votes,59
Ayer,,1,President,,(Write-In),Nader and Camejo,2
Ayer,,1,U.S. House,5th,,All Others,0
Ayer,,2,State Senate,Middlesex and Worcester,Democratic,Pamela P. Resor,786
Ayer,,2,State House,1st Middlesex,,Total Votes Cast,1405
Ayer,,2,U.S. House,5th,,Total Votes Cast,1405
Ayer,,2,State House,1st Middlesex,Republican,Robert S. Hargraves,1071
Ayer,,2,State House,1st Middlesex,(Write-In),Faye L. Morrison,0
Ayer,,2,President,,Libertarian,Badnarik and Campagna,7
Ayer,,2,U.S. House,5th,Republican,Thomas P. Tierney,463
Ayer,,2,President,,(Write-In),Nader and Camejo,2
Ayer,,2,Governor's Council,3rd,,Total Votes Cast,1405
Ayer,,2,State House,1st Middlesex,,Blank Votes,329
Ayer,,2,President,,,Blank Votes,7
Ayer,,2,President,,,Total Votes Cast,1405
Ayer,,2,Governor's Council,3rd,,Blank Votes,430
Ayer,,2,State House,1st Middlesex,,All Others,5
Ayer,,2,U.S. House,5th,,All Others,0
Ayer,,2,State Senate,Middlesex and Worcester,,Total Votes Cast,1405
Ayer,,2,State Senate,Middlesex and Worcester,Republican,Rod Jane,565
Ayer,,2,President,,Democratic,Kerry and Edwards,767
Ayer,,2,U.S. House,5th,Democratic,Martin T. Meehan,897
Ayer,,2,President,,,No Preference,0
Ayer,,2,State Senate,Middlesex and Worcester,,Blank Votes,54
Ayer,,2,President,,Green-Rainbow,Cobb and LaMarche,8
Ayer,,2,U.S. House,5th,,Blank Votes,45
Ayer,,2,President,,,All Others,0
Ayer,,2,Governor's Council,3rd,,All Others,0
Ayer,,2,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,975
Ayer,,2,State Senate,Middlesex and Worcester,,All Others,0
Ayer,,2,President,,Republican,Bush and Cheney,614
Barnstable,,1,President,,Green-Rainbow,Cobb and LaMarche,12
Barnstable,,1,State Senate,Cape and Islands,Democratic,Robert A. O'Leary,1293
Barnstable,,1,State Senate,Cape and Islands,Republican,Gail Bronwyn Lese,1034
Barnstable,,1,State Senate,Cape and Islands,,Blank Votes,48
Barnstable,,1,President,,Republican,Bush and Cheney,1168
Barnstable,,1,State House,2nd Barnstable,,All Others,0
Barnstable,,1,State House,2nd Barnstable,Democratic,Demetrius J. Atsalis,1188
Barnstable,,1,Governor's Council,1st,,Total Votes Cast,2462
Barnstable,,1,President,,Libertarian,Badnarik and Campagna,8
Barnstable,,1,State House,2nd Barnstable,Republican,Ann B. Canedy,1208
Barnstable,,1,State Senate,Cape and Islands,Unenrolled,Luiz Gonzaga,87
Barnstable,,1,President,,,Total Votes Cast,2462
Barnstable,,1,State House,2nd Barnstable,,Blank Votes,66
Barnstable,,1,U.S. House,10th,,Total Votes Cast,2462
Barnstable,,1,President,,Democratic,Kerry and Edwards,1251
Barnstable,,1,U.S. House,10th,Republican,Michael J. Jones,956
Barnstable,,1,State House,2nd Barnstable,,Total Votes Cast,2462
Barnstable,,1,Governor's Council,1st,Democratic,Carole A. Fiola,1426
Barnstable,,1,U.S. House,10th,Democratic,William D. Delahunt,1443
Barnstable,,1,President,,,No Preference,0
Barnstable,,1,President,,,All Others,15
Barnstable,,1,Governor's Council,1st,,All Others,22
Barnstable,,1,Governor's Council,1st,,Blank Votes,1014
Barnstable,,1,U.S. House,10th,,All Others,0
Barnstable,,1,U.S. House,10th,,Blank Votes,63
Barnstable,,1,State Senate,Cape and Islands,,All Others,0
Barnstable,,1,President,,,Blank Votes,8
Barnstable,,1,President,,(Write-In),Nader and Camejo,0
Barnstable,,1,State Senate,Cape and Islands,,Total Votes Cast,2462
Barnstable,,2,President,,Democratic,Kerry and Edwards,1108
Barnstable,,2,Governor's Council,1st,Democratic,Carole A. Fiola,1317
Barnstable,,2,State Senate,Cape and Islands,Republican,Gail Bronwyn Lese,875
Barnstable,,2,President,,,Total Votes Cast,2112
Barnstable,,2,U.S. House,10th,Republican,Michael J. Jones,816
Barnstable,,2,State House,2nd Barnstable,,All Others,4
Barnstable,,2,President,,,All Others,6
Barnstable,,2,State Senate,Cape and Islands,Unenrolled,Luiz Gonzaga,106
Barnstable,,2,State Senate,Cape and Islands,Democratic,Robert A. O'Leary,1049
Barnstable,,2,State Senate,Cape and Islands,,Blank Votes,82
Barnstable,,2,U.S. House,10th,,Blank Votes,57
Barnstable,,2,Governor's Council,1st,,Total Votes Cast,2112
Barnstable,,2,State Senate,Cape and Islands,,All Others,0
Barnstable,,2,State Senate,Cape and Islands,,Total Votes Cast,2112
Barnstable,,2,President,,Republican,Bush and Cheney,974
Barnstable,,2,U.S. House,10th,,Total Votes Cast,2112
Barnstable,,2,President,,,Blank Votes,11
Barnstable,,2,U.S. House,10th,Democratic,William D. Delahunt,1239
Barnstable,,2,President,,Libertarian,Badnarik and Campagna,6
Barnstable,,2,Governor's Council,1st,,Blank Votes,773
Barnstable,,2,President,,Green-Rainbow,Cobb and LaMarche,7
Barnstable,,2,Governor's Council,1st,,All Others,22
Barnstable,,2,U.S. House,10th,,All Others,0
Barnstable,,2,State House,2nd Barnstable,,Blank Votes,83
Barnstable,,2,State House,2nd Barnstable,,Total Votes Cast,2112
Barnstable,,2,President,,(Write-In),Nader and Camejo,0
Barnstable,,2,State House,2nd Barnstable,Democratic,Demetrius J. Atsalis,1170
Barnstable,,2,State House,2nd Barnstable,Republican,Ann B. Canedy,855
Barnstable,,2,President,,,No Preference,0
Barnstable,,3,State Senate,Cape and Islands,,Total Votes Cast,1665
Barnstable,,3,U.S. House,10th,,Total Votes Cast,1665
Barnstable,,3,State House,2nd Barnstable,,Total Votes Cast,1665
Barnstable,,3,President,,,All Others,6
Barnstable,,3,President,,Libertarian,Badnarik and Campagna,5
Barnstable,,3,President,,Green-Rainbow,Cobb and LaMarche,8
Barnstable,,3,President,,,Blank Votes,11
Barnstable,,3,State Senate,Cape and Islands,Republican,Gail Bronwyn Lese,654
Barnstable,,3,U.S. House,10th,,All Others,0
Barnstable,,3,State Senate,Cape and Islands,Unenrolled,Luiz Gonzaga,108
Barnstable,,3,President,,Democratic,Kerry and Edwards,923
Barnstable,,3,President,,,Total Votes Cast,1665
Barnstable,,3,President,,,No Preference,0
Barnstable,,3,Governor's Council,1st,,Total Votes Cast,1665
Barnstable,,3,State House,2nd Barnstable,Republican,Ann B. Canedy,620
Barnstable,,3,Governor's Council,1st,,Blank Votes,525
Barnstable,,3,State House,2nd Barnstable,,All Others,0
Barnstable,,3,U.S. House,10th,Democratic,William D. Delahunt,1056
Barnstable,,3,President,,Republican,Bush and Cheney,712
Barnstable,,3,Governor's Council,1st,Democratic,Carole A. Fiola,1136
Barnstable,,3,State House,2nd Barnstable,Democratic,Demetrius J. Atsalis,979
Barnstable,,3,State Senate,Cape and Islands,,Blank Votes,49
Barnstable,,3,State Senate,Cape and Islands,Democratic,Robert A. O'Leary,854
Barnstable,,3,U.S. House,10th,,Blank Votes,41
Barnstable,,3,State Senate,Cape and Islands,,All Others,0
Barnstable,,3,Governor's Council,1st,,All Others,4
Barnstable,,3,State House,2nd Barnstable,,Blank Votes,66
Barnstable,,3,President,,(Write-In),Nader and Camejo,0
