town,ward,precinct,office,district,party,candidate,votes
Newton,3,3,State Senate,1st Middlesex and Norfolk,Republican,Blank Votes,4
Worcester,1,1,U.S. House,3rd,Democratic,Total Votes Cast,575
Natick,-,10,State Senate,"Norfolk, Bristol and Middlesex",Special Democratic,Richard W. Gatto,17
Woburn,7,2,U.S. House,7th,Democratic,Total Votes Cast,253
Millbury,-,3,U.S. House,2nd,Democratic,All Others,1
Salem,2,2,State House,7th Essex,Republican,All Others,1
Chicopee,8,B,State Senate,2nd Hampden and Hampshire,Democratic,Todd McGee,0
Amherst,-,4,U.S. House,1st,Republican,All Others,0
Walpole,-,4,Governor's Council,2nd,Democratic,Blank Votes,30
New Bedford,3,E,U.S. House,4th,Democratic,Barney Frank,214
Bedford,-,3,Governor's Council,3rd,Democratic,Total Votes Cast,140
Melrose,3,1,Governor's Council,6th,Democratic,Michael J. Callahan,55
Beverly,6,2,U.S. House,6th,Republican,Total Votes Cast,28
Easton,-,4,U.S. House,9th,Democratic,Blank Votes,4
Springfield,7,A,Governor's Council,8th,Democratic,Michael D. Bissonnette,21
Quincy,4,4,U.S. House,10th,Democratic,Total Votes Cast,107
Boston,15,8,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",34
Stoneham,-,3,State House,30th Middlesex,Democratic,Edward R. Quinn,44
Reading,-,6,U.S. House,6th,Republican,Total Votes Cast,77
Boston,17,3,Governor's Council,4th,Republican,Donald A. Hussey,3
Fall River,8,C,U.S. House,4th,Democratic,Barney Frank,204
N. Reading,-,3,State House,20th Middlesex,Democratic,Total Votes Cast,82
N. Attleborough,-,1,State Senate,"Norfolk, Bristol and Middlesex",Democratic,All Others,0
Billerica,-,1,State Senate,4th Middlesex,Democratic,Blank Votes,64
Lawrence,D,1,U.S. House,5th,Democratic,Blank Votes,8
Lowell,2,1,State Senate,1st Middlesex,Republican,Blank Votes,0
Lynn,7,2,Governor's Council,5th,Democratic,Total Votes Cast,59
Salem,7,2,State House,7th Essex,Democratic,Michael P. Blatty,2
Gardner,4,A,State Senate,Worcester and Middlesex,Democratic,Total Votes Cast,200
Boston,10,3,State House,15th Suffolk,Democratic,Blank Votes,13
Woburn,1,2,U.S. House,7th,Republican,Total Votes Cast,33
Lee,-,5,U.S. House,1st,Republican,Blank Votes,4
Brockton,3,A,State Senate,2nd Plymouth and Bristol,Republican,Blank Votes,9
Barnstable,-,3,U.S. House,10th,Republican,Blank Votes,10
Norfolk,-,3,State Senate,"Norfolk, Bristol and Middlesex",Special Democratic,All Others,1
Malden,4,2,U.S. House,7th,Republican,Total Votes Cast,10
Melrose,4,1,Governor's Council,6th,Democratic,All Others,1
Ashland,-,1,State House,7th Middlesex,,All Others,0
Hinsdale,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,All Others,0
Tewksbury,-,4,State Senate,2nd Essex and Middlesex,Republican,Total Votes Cast,33
Newburyport,1,1,State House,1st Essex,Republican,Blank Votes,23
Wayland,-,4,State Senate,"Norfolk, Bristol and Middlesex",Republican,Blank Votes,12
Methuen,-,3,U.S. House,5th,Republican,Blank Votes,0
Boston,7,10,Governor's Council,4th,Republican,All Others,1
Scituate,-,5,State Senate,Plymouth and Norfolk,Republican,"Robert L. Hedlund, Jr.",33
Brookline,-,8,State Senate,1st Middlesex and Norfolk,Democratic,All Others,0
Charlemont,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,All Others,0
Chelsea,3,2,State Senate,"Middlesex, Suffolk and Essex",Democratic,All Others,0
Springfield,3,A,State Senate,Hampden,Democratic,Total Votes Cast,58
Franklin,-,4,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Blank Votes,6
Southbridge,-,5,State House,6th Worcester,Republican,Blank Votes,1
Norton,-,3,U.S. House,4th,Democratic,All Others,1
Lowell,3,1,State House,18th Middlesex,Democratic,All Others,0
Weymouth,-,7,U.S. House,10th,Republican,Michael J. Jones,23
Falmouth,-,5,State House,"Barnstable, Dukes and Nantucket",Democratic,Blank Votes,12
Boston,14,7,State House,11th Suffolk,Green-Rainbow,All Others,0
Chicopee,6,AS,State Senate,2nd Hampden and Hampshire,Democratic,Blank Votes,60
TOTALS,,,State House,8th Bristol,Democratic,Blank Votes,320
W. Springfield,-,3,Governor's Council,8th,Democratic,Blank Votes,16
Peabody,4,3,State Senate,2nd Essex,Democratic,All Others,1
Boston,12,1,State Senate,2nd Suffolk,Democratic,Total Votes Cast,257
Westborough,-,3,U.S. House,3rd,Democratic,James P. McGovern,157
Everett,3,3,State Senate,"Middlesex, Suffolk and Essex",Democratic,Jarrett T. Barrios,219
N. Attleborough,-,1,Governor's Council,2nd,Democratic,All Others,0
Dalton,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,26
Plymouth,-,14,State House,1st Plymouth,Democratic,Total Votes Cast,186
Boston,8,4,Governor's Council,4th,Democratic,Stephen F. Flynn,6
Hawley,-,1,Governor's Council,8th,Democratic,Michael D. Bissonnette,1
Lynn,2,3,Governor's Council,5th,Democratic,Total Votes Cast,31
Milton,-,11,Governor's Council,2nd,Republican,All Others,4
Fall River,7,C,State House,6th Bristol,Democratic,Total Votes Cast,124
Waltham,5,2,U.S. House,7th,Democratic,Edward J. Markey,68
Woburn,7,1,State House,15th Middlesex,Democratic,Ed Crowley,143
Westhampton,-,1,Governor's Council,8th,Democratic,Blank Votes,2
Woburn,5,1,U.S. House,7th,Democratic,Edward J. Markey,150
Springfield,5,E,Governor's Council,8th,Democratic,Michael D. Bissonnette,27
E. Brookfield,-,1,U.S. House,2nd,Democratic,Total Votes Cast,185
Attleboro,1,B,U.S. House,3rd,Democratic,James P. McGovern,75
Lowell,6,3,State Senate,1st Middlesex,Democratic,Total Votes Cast,143
Worcester,2,4,U.S. House,3rd,Democratic,Total Votes Cast,370
TOTALS,,,State House,23rd Middlesex,Democratic,Total Votes Cast,2521
Newburyport,2,1,Governor's Council,5th,Democratic,All Others,0
Malden,6,2,U.S. House,7th,Democratic,Blank Votes,20
Woburn,7,1,State Senate,4th Middlesex,Republican,All Others,0
Canton,-,2,Governor's Council,2nd,Republican,All Others,1
Uxbridge,-,4,Governor's Council,7th,Democratic,Total Votes Cast,190
Westborough,-,2,U.S. House,3rd,Republican,Ronald A. Crews,132
Dedham,-,7,Governor's Council,2nd,Democratic,Blank Votes,118
Attleboro,1,A,Governor's Council,2nd,Republican,All Others,6
Boston,5,7,Governor's Council,4th,Republican,Total Votes Cast,15
Boston,6,9,U.S. House,9th,Democratic,Stephen F. Lynch,308
Fall River,8,C,U.S. House,4th,Democratic,Blank Votes,45
Weymouth,-,7,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",65
Melrose,5,2,State House,32nd Middlesex,Democratic,Michael E. Festa,80
Boston,20,15,State Senate,Suffolk and Norfolk,Democratic,Total Votes Cast,344
Watertown,-,5,U.S. House,7th,Republican,Kenneth G. Chase,12
Waltham,9,1,State Senate,3rd Middlesex,Democratic,Total Votes Cast,73
Boston,13,7,Governor's Council,4th,Republican,Blank Votes,2
Peabody,5,1,State Senate,2nd Essex,Democratic,Blank Votes,51
Stoneham,-,5,State Senate,Middlesex and Essex,Republican,Blank Votes,3
Haverhill,3,2,State Senate,1st Essex,Democratic,Blank Votes,11
Everett,1,1,U.S. House,7th,Republican,Blank Votes,1
Rutland,-,1,State Senate,"Worcester, Hampden, Hampshire and Franklin",Republican,Blank Votes,21
Chelsea,3,4,State Senate,"Middlesex, Suffolk and Essex",Democratic,Total Votes Cast,130
Waltham,4,2,U.S. House,7th,Democratic,Total Votes Cast,103
Framingham,-,4,State Senate,2nd Middlesex and Norfolk,Republican,All Others,1
Boston,18,17,Governor's Council,2nd,Republican,Total Votes Cast,10
Arlington,-,3,State Senate,4th Middlesex,Democratic,Blank Votes,12
Salem,1,1,State House,7th Essex,,All Others,0
Westborough,-,3,Governor's Council,3rd,Democratic,All Others,0
Wareham,-,4,State Senate,1st Plymouth and Bristol,Republican,Donald J. Jonah,43
Boston,18,12,State House,14th Suffolk,Democratic,Angelo M. Scaccia,183
Middlefield,-,1,Governor's Council,8th,Democratic,Timothy J. Rooke,1
Lynn,5,1,State Senate,3rd Essex and Middlesex,Democratic,All Others,0
Boston,7,8,U.S. House,9th,Democratic,Total Votes Cast,146
Norfolk,-,3,Governor's Council,2nd,Democratic,Blank Votes,43
Millbury,-,2,Governor's Council,7th,Democratic,All Others,0
Wendell,-,1,State House,1st Franklin,Democratic,Total Votes Cast,63
Williamstown,-,3,State House,1st Berkshire,Democratic,Blank Votes,64
Great Barrington,-,D,U.S. House,1st,Democratic,Total Votes Cast,102
Cohasset,-,1,State Senate,Plymouth and Norfolk,Republican,Total Votes Cast,51
TOTALS,,,State Senate,2nd Middlesex and Norfolk,Democratic,Adam L. Sisitsky,2374
Springfield,6,H,Governor's Council,8th,Democratic,Timothy J. Rooke,35
Gloucester,3,1,U.S. House,6th,Republican,All Others,0
Wilmington,-,2,State Senate,1st Essex and Middlesex,Democratic,Paul M. McGeary,118
Barnstable,-,6,State House,2nd Barnstable,Democratic,All Others,0
N. Brookfield,-,1,State Senate,"Worcester, Hampden, Hampshire and Franklin",Democratic,All Others,0
Melrose,7,2,U.S. House,7th,Democratic,Total Votes Cast,118
Arlington,-,2,U.S. House,7th,Republican,All Others,0
Lynnfield,-,2,State House,9th Essex,Democratic,Mark V. Falzone,156
Boston,5,8,Governor's Council,4th,Democratic,Stephen F. Flynn,28
Franklin,-,5,Governor's Council,2nd,Republican,Blank Votes,24
Carlisle,-,1,U.S. House,5th,Republican,Total Votes Cast,203
Stoneham,-,1,State Senate,Middlesex and Essex,Republican,Blank Votes,2
Gloucester,2,2,U.S. House,6th,Republican,All Others,0
Worcester,10,2,U.S. House,3rd,Republican,Total Votes Cast,11
Wrentham,-,1,State Senate,"Norfolk, Bristol and Middlesex",Republican,Total Votes Cast,190
Clinton,-,3,State Senate,1st Worcester,Democratic,All Others,3
Fall River,9,C,Governor's Council,1st,Democratic,Carole A. Fiola,141
Boston,3,4,State House,3rd Suffolk,Democratic,Total Votes Cast,189
New Bedford,1,B,Governor's Council,1st,Republican,Blank Votes,24
Chelsea,4,1,U.S. House,8th,Democratic,Michael E. Capuano,174
Cambridge,3,3,State House,8th Suffolk,Democratic,Total Votes Cast,187
Westford,-,3,State House,2nd Middlesex,Democratic,Total Votes Cast,67
Easton,-,5,Governor's Council,2nd,Democratic,Blank Votes,8
Holliston,-,1,State Senate,2nd Middlesex and Norfolk,Republican,James F. Coffey,50
Boston,17,6,Governor's Council,4th,Democratic,Blank Votes,74
W. Bridgewater,-,1,Governor's Council,2nd,Republican,Michael W. McCue,0
Acton,-,3,U.S. House,5th,Democratic,Blank Votes,12
W. Boylston,-,2,State Senate,1st Worcester,Democratic,Total Votes Cast,397
Hudson,-,5,State Senate,Middlesex and Worcester,Republican,Total Votes Cast,140
Halifax,-,2,Governor's Council,4th,Republican,Blank Votes,12
Lynn,5,2,U.S. House,6th,Democratic,Total Votes Cast,22
Middleton,-,1,State Senate,1st Essex and Middlesex,Republican,All Others,0
Boston,20,15,Governor's Council,2nd,Republican,Blank Votes,8
Reading,-,7,U.S. House,6th,Republican,All Others,0
Huntington,-,1,State House,1st Franklin,Green-Rainbow,Total Votes Cast,1
Weston,-,3,State House,14th Norfolk,Democratic,Alice Hanlon Peisch,22
Marblehead,-,4,U.S. House,6th,Democratic,All Others,3
Northampton,3,B,State House,1st Hampshire,Republican,Total Votes Cast,13
Franklin,-,6,State Senate,2nd Middlesex and Norfolk,Republican,All Others,0
Dedham,-,1,State Senate,Suffolk and Norfolk,Democratic,Total Votes Cast,168
Whitman,-,4,State Senate,2nd Plymouth and Bristol,Democratic,"Robert S. Creedon, Jr.",152
Pittsfield,5,A,State House,3rd Berkshire,Democratic,Peter J. Larkin,329
Concord,-,1,State House,14th Middlesex,Republican,All Others,0
Duxbury,-,3,State Senate,Plymouth and Norfolk,Republican,Blank Votes,9
TOTALS,,,State House,32nd Middlesex,Republican,Total Votes Cast,632
Dighton,-,1,State Senate,1st Plymouth and Bristol,Republican,Blank Votes,7
Needham,-,B,Governor's Council,2nd,Republican,Total Votes Cast,74
Attleboro,1,B,State Senate,"Norfolk, Bristol and Middlesex",Special Democratic,Richard W. Gatto,12
Springfield,1,H,Governor's Council,8th,Democratic,Isaac Benezra,5
Springfield,8,G,Governor's Council,8th,Democratic,Peter Vickery,1
Blandford,-,1,Governor's Council,8th,Democratic,Isaac Benezra,7
Needham,-,I,State Senate,"Norfolk, Bristol and Middlesex",Democratic,All Others,2
Greenfield,-,5,State Senate,Hampshire and Franklin,Democratic,Blank Votes,3
Lawrence,C,2,U.S. House,5th,Republican,All Others,0
Rochester,-,1,U.S. House,4th,Democratic,All Others,0
Brockton,5,C,Governor's Council,4th,Democratic,Total Votes Cast,117
Barnstable,-,5,State House,3rd Barnstable,,All Others,1
Cambridge,10,2,State Senate,"Middlesex, Suffolk and Essex",Democratic,Blank Votes,28
Milton,-,10,State Senate,"Norfolk, Bristol and Plymouth",Democratic,Total Votes Cast,302
Westborough,-,3,Governor's Council,3rd,Democratic,Total Votes Cast,189
Chicopee,9,B,State House,8th Hampden,Democratic,Total Votes Cast,194
Randolph,-,1,Governor's Council,2nd,Republican,All Others,2
Springfield,1,E,Governor's Council,8th,Democratic,Peter Vickery,3
Lowell,10,3,State House,17th Middlesex,Democratic,David M. Nangle,38
Pittsfield,4,B,Governor's Council,8th,Democratic,All Others,1
Springfield,3,F,Governor's Council,8th,Democratic,Michael D. Bissonnette,7
Woburn,3,1,State Senate,4th Middlesex,Republican,Douglas M. Lucente,10
Hinsdale,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,12
New Bedford,4,G,U.S. House,4th,Democratic,Blank Votes,6
TOTALS,,,State House,9th Norfolk,Republican,Total Votes Cast,1365
Lowell,9,3,Governor's Council,3rd,Democratic,Total Votes Cast,99
Attleboro,4,B,U.S. House,3rd,Democratic,Blank Votes,4
Longmeadow,-,B,U.S. House,2nd,Democratic,Richard E. Neal,61
Brockton,7,A,State House,11th Plymouth,Republican,Blank Votes,3
Burlington,-,5,State Senate,4th Middlesex,Republican,Blank Votes,4
Falmouth,-,9,U.S. House,10th,Democratic,Total Votes Cast,135
New Bedford,1,A,Governor's Council,1st,Republican,Blank Votes,22
Ipswich,-,2,State House,4th Essex,Republican,Total Votes Cast,74
Bedford,-,2,State Senate,3rd Middlesex,Republican,Total Votes Cast,17
Boston,16,4,State Senate,1st Suffolk,Democratic,Jack Hart,103
Bellingham,-,4,State Senate,Worcester and Norfolk,Republican,Blank Votes,4
Cambridge,4,2,State Senate,1st Suffolk and Middlesex,Democratic,Total Votes Cast,162
Wellfleet,-,1,Governor's Council,1st,Democratic,All Others,0
Springfield,7,D,State House,12th Hampden,Democratic,Total Votes Cast,83
Burlington,-,2,U.S. House,6th,Republican,Blank Votes,10
N. Adams,3,3,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",256
Hingham,-,5,Governor's Council,4th,Democratic,Total Votes Cast,97
New Bedford,3,G,Governor's Council,1st,Democratic,All Others,1
Amherst,-,3,U.S. House,1st,Democratic,Blank Votes,18
Danvers,-,1,Governor's Council,5th,Democratic,All Others,0
Lee,-,6,State Senate,"Berkshire, Hampshire and Franklin",Republican,Dawn Taylor Thompson,4
Acton,-,2,State House,14th Middlesex,Democratic,Cory Atkins,75
Richmond,-,1,State House,2nd Berkshire,Republican,Total Votes Cast,28
Plainfield,-,1,State House,2nd Berkshire,Democratic,Denis E. Guyer,45
Norwood,-,9,Governor's Council,2nd,Republican,Total Votes Cast,13
Tewksbury,-,4A,U.S. House,5th,Democratic,Blank Votes,23
Everett,2,2,Governor's Council,6th,Democratic,Blank Votes,74
Bourne,-,6,Governor's Council,1st,Republican,Arthur C. Larrivee,0
Amesbury,-,5,Governor's Council,5th,Democratic,Total Votes Cast,55
Brockton,3,C,U.S. House,9th,Democratic,Blank Votes,39
Mattapoisett,-,2,U.S. House,4th,Democratic,Total Votes Cast,163
Needham,-,G,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Blank Votes,6
Boston,19,12,U.S. House,9th,Democratic,Stephen F. Lynch,201
Lakeville,-,3,State Senate,1st Bristol and Plymouth,Democratic,Joan M. Menard,194
Marlborough,5,1,Governor's Council,3rd,Democratic,All Others,0
Cambridge,6,1,State Senate,"Middlesex, Suffolk and Essex",Democratic,All Others,3
Burlington,-,1,State Senate,4th Middlesex,Republican,Douglas M. Lucente,36
Belmont,-,8,State Senate,2nd Suffolk and Middlesex,Democratic,Blank Votes,24
Dartmouth,-,6,State Senate,2nd Bristol and Plymouth,Democratic,Blank Votes,26
Northampton,6,A,State Senate,Hampshire and Franklin,Democratic,Stanley C. Rosenberg,154
Reading,-,5,Governor's Council,6th,Democratic,Blank Votes,45
Lowell,1,3,State House,17th Middlesex,Democratic,Total Votes Cast,365
Harwich,-,2,State Senate,Cape and Islands,Republican,All Others,0
Boston,16,9,Governor's Council,4th,Democratic,All Others,0
Boston,22,2,State House,17th Suffolk,Democratic,All Others,6
Westport,-,E,U.S. House,4th,Democratic,Blank Votes,12
Boston,3,1,Governor's Council,6th,Democratic,Total Votes Cast,441
Chicopee,3,AE,State House,8th Hampden,Democratic,All Others,1
Arlington,-,4,Governor's Council,6th,Democratic,Michael J. Callahan,67
Brockton,5,C,Governor's Council,4th,Republican,Total Votes Cast,14
Melrose,3,1,State House,32nd Middlesex,Democratic,Total Votes Cast,80
Marion,-,1,Governor's Council,1st,Republican,Total Votes Cast,363
Everett,4,1,State Senate,"Middlesex, Suffolk and Essex",Democratic,All Others,4
Lawrence,F,3,State Senate,2nd Essex and Middlesex,Republican,Total Votes Cast,16
Mashpee,-,5,State Senate,Cape and Islands,Democratic,All Others,0
Arlington,-,6,U.S. House,7th,Democratic,Total Votes Cast,78
Hawley,-,1,State House,1st Berkshire,Republican,Blank Votes,2
Boston,3,6,State Senate,1st Suffolk and Middlesex,Democratic,Robert E. Travaglini,153
Leicester,-,1,U.S. House,2nd,Democratic,Total Votes Cast,382
Great Barrington,-,C,State Senate,"Berkshire, Hampshire and Franklin",Democratic,"Andrea F. Nuciforo, Jr.",65
Easton,-,3,Governor's Council,2nd,Republican,All Others,0
Waltham,3,2,State House,9th Middlesex,Republican,Linda B. Fosburg,23
Winchester,-,2,U.S. House,7th,Republican,Kenneth G. Chase,25
Springfield,1,D,U.S. House,2nd,Democratic,Blank Votes,15
Andover,-,7,U.S. House,5th,Democratic,Total Votes Cast,60
Marlborough,6,2,State Senate,Middlesex and Worcester,Republican,All Others,0
Norwell,-,2,State Senate,Plymouth and Norfolk,Republican,Blank Votes,8
Wareham,-,5,State House,2nd Plymouth,Democratic,Joel Ryan Malloy,98
Chicopee,9,A,State Senate,2nd Hampden and Hampshire,Republican,Total Votes Cast,14
Springfield,8,C,State House,11th Hampden,Republican,Blank Votes,3
Fall River,5,A,U.S. House,3rd,Democratic,Blank Votes,11
Hudson,-,5,U.S. House,5th,Republican,Blank Votes,11
Fitchburg,1,B,State Senate,Worcester and Middlesex,Green-Rainbow,Total Votes Cast,0
Becket,-,1,Governor's Council,8th,Democratic,Timothy J. Rooke,15
TOTALS,,,State House,14th Suffolk,Libertarian,Total Votes Cast,3
Boston,17,13,U.S. House,9th,Democratic,Stephen F. Lynch,216
Chelsea,3,3,State Senate,"Middlesex, Suffolk and Essex",Democratic,Total Votes Cast,175
Milton,-,11,Governor's Council,2nd,Republican,Michael W. McCue,0
Wayland,-,4,State House,13th Middlesex,Republican,Susan W. Pope,58
