town,ward,precinct,office,district,party,candidate,votes
Boston,21,14,State Senate,2nd Suffolk and Middlesex,Democratic,William N. Brownsberger,23
Springfield,7,E,State Senate,1st Hampden and Hampshire,Democratic,Blank Votes,40
TOTALS,,,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",19443
New Bedford,3,D,U.S. House,9th,Democratic,Total Votes Cast,19
N. Attleborough,-,3,Governor's Council,2nd,Democratic,Blank Votes,3
Amherst,-,8,State Senate,"Hampshire, Franklin and Worcester",Republican,Total Votes Cast,11
Melrose,5,1,State House,32nd Middlesex,Democratic,Blank Votes,5
Easton,-,6,State Senate,"Norfolk, Bristol and Plymouth",Democratic,Blank Votes,5
Hull,-,1,State House,3rd Plymouth,Democratic,All Others,0
Chelmsford,-,6,U.S. House,3rd,Democratic,Total Votes Cast,119
Peabody,1,3,Governor's Council,5th,Democratic,Blank Votes,55
Boston,7,1,State House,4th Suffolk,Democratic,Nick Collins,180
Boston,10,6,State Senate,2nd Suffolk,Democratic,Blank Votes,2
Hawley,-,1,U.S. House,1st,Democratic,Richard E. Neal,31
Natick,-,6,Governor's Council,2nd,Republican,Brad Williams,19
Framingham,-,1,State Senate,2nd Middlesex and Norfolk,Democratic,All Others,0
Boston,2,1,Governor's Council,6th,Democratic,Richard J. Dimeo,16
Boston,12,2,State Senate,2nd Suffolk,Democratic,Blank Votes,30
Boston,4,1,U.S. House,7th,Democratic,Total Votes Cast,139
Bourne,-,3,U.S. House,9th,Republican,Total Votes Cast,63
Beverly,1,1,U.S. House,6th,Democratic,All Others,0
Revere,2,3,State Senate,1st Suffolk and Middlesex,Special Democratic,Daniel Rizzo,24
TOTALS,,,State Senate,"Berkshire, Hampshire and Franklin",Republican,All Others,32
Tyngsborough,-,3,Governor's Council,5th,Democratic,Blank Votes,11
Westwood,-,1,State House,11th Norfolk,Democratic,Blank Votes,9
Boston,18,11,Governor's Council,4th,Democratic,Blank Votes,22
Randolph,-,1,State House,7th Norfolk,Democratic,"James F. Burgess, Jr",125
Wareham,-,1,U.S. House,9th,Republican,Total Votes Cast,63
Newton,2,1,U.S. House,4th,Democratic,All Others,3
Natick,-,5,State Senate,2nd Middlesex and Norfolk,Republican,Total Votes Cast,18
Boston,17,6,U.S. House,7th,Democratic,All Others,4
Belmont,-,3,U.S. House,5th,Democratic,Katherine M. Clark,187
Springfield,1,A,Governor's Council,8th,Democratic,Blank Votes,8
Boston,20,3,U.S. House,7th,Democratic,Blank Votes,36
Montague,-,2,Governor's Council,8th,Democratic,Blank Votes,3
Lowell,8,2,Governor's Council,5th,Republican,Blank Votes,4
Palmer,-,4,Governor's Council,7th,Republican,All Others,1
Lowell,6,1,State Senate,1st Middlesex,Democratic,Total Votes Cast,101
Millbury,-,2,Governor's Council,7th,Republican,Jennie L. Caissie,81
Hopedale,-,1,U.S. House,4th,Republican,All Others,0
Boston,16,7,U.S. House,8th,Republican,Blank Votes,0
Salem,7,2,State Senate,2nd Essex,Democratic,Joan B. Lovely,119
Swampscott,-,5,State Senate,3rd Essex,Democratic,Total Votes Cast,147
Worcester,5,4,State Senate,2nd Worcester,Democratic,All Others,0
Boston,6,8,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",78
Weymouth,-,5,State Senate,Plymouth and Norfolk,Republican,Total Votes Cast,69
Lowell,7,3,U.S. House,3rd,Democratic,All Others,4
Goshen,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Total Votes Cast,9
Ashfield,-,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Rinaldo Del Gallo,9
Warren,-,B,Governor's Council,7th,Democratic,Blank Votes,1
Holyoke,4,A,State Senate,2nd Hampden and Hampshire,Republican,"Donald F. Humason, Jr",10
Adams,-,2,Governor's Council,8th,Democratic,All Others,0
Gloucester,1,2,Governor's Council,5th,Democratic,All Others,0
Easthampton,-,5,U.S. House,1st,Democratic,All Others,0
Marshfield,-,3,State House,4th Plymouth,Republican,Blank Votes,38
Yarmouth,-,5,State House,2nd Barnstable,Republican,All Others,0
Cambridge,4,2,U.S. House,5th,Democratic,Katherine M. Clark,271
Brookline,-,10,State Senate,1st Middlesex and Norfolk,Democratic,Total Votes Cast,120
Framingham,-,6,U.S. House,5th,Democratic,Katherine M. Clark,93
Pittsfield,5,B,U.S. House,1st,Democratic,All Others,3
Medway,-,2,Governor's Council,2nd,Republican,Total Votes Cast,26
Townsend,-,2,Governor's Council,7th,Republican,Jennie L. Caissie,27
Methuen,-,2,State House,17th Essex,Democratic,Frank A. Moran,73
Marlborough,5,2,State House,4th Middlesex,Republican,Paul R. Ferro,17
Hingham,-,6,State House,3rd Plymouth,Democratic,Joan Meschino,108
Swansea,-,5,U.S. House,4th,Republican,Blank Votes,1
Orleans,-,1,U.S. House,9th,Republican,All Others,0
Cambridge,5,1,State House,8th Suffolk,Democratic,Jay D. Livingstone,199
Boston,14,9,Governor's Council,4th,Democratic,Total Votes Cast,74
Hinsdale,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,Christine M. Canning,12
TOTALS,,,State House,10th Plymouth,Democratic,Michelle M. Dubois,592
Quincy,5,5,State Senate,Norfolk and Plymouth,Democratic,Total Votes Cast,110
Dennis,-,5,U.S. House,9th,Democratic,Total Votes Cast,194
TOTALS,,,State House,8th Middlesex,Democratic,Carolyn C. Dykema,671
New Braintree,-,1,Governor's Council,7th,Republican,All Others,0
Amesbury,-,6,State House,1st Essex,Republican,Total Votes Cast,44
Boston,6,1,State Senate,1st Suffolk,Democratic,Linda Dorcena Forry,158
Boston,21,14,Governor's Council,3rd,Democratic,Total Votes Cast,27
Westfield,6,B,State House,4th Hampden,Democratic,John C. Velis,146
Boston,21,2,U.S. House,7th,Democratic,All Others,0
Boston,18,6,State House,12th Suffolk,Democratic,All Others,0
Mansfield,-,4,State Senate,Bristol and Norfolk,Democratic,All Others,0
Nahant,-,1,U.S. House,6th,Democratic,Blank Votes,59
Worcester,6,1,Governor's Council,7th,Republican,Total Votes Cast,4
Lynn,1,3,Governor's Council,6th,Democratic,Stephen Borelli,20
Tewksbury,-,1A,State Senate,2nd Essex and Middlesex,Democratic,All Others,0
Sudbury,-,2,U.S. House,5th,Democratic,All Others,0
Chicopee,5,B,State Senate,1st Hampden and Hampshire,Democratic,All Others,2
Plymouth,-,10,Governor's Council,1st,Democratic,Total Votes Cast,100
Pittsfield,3,B,U.S. House,1st,Democratic,Total Votes Cast,520
Plymouth,-,14,U.S. House,9th,Democratic,All Others,0
Concord,-,5,U.S. House,3rd,Republican,All Others,0
Lawrence,D,4,U.S. House,3rd,Democratic,Total Votes Cast,161
Brewster,-,1,Governor's Council,1st,Democratic,Blank Votes,94
Everett,2,2,Governor's Council,6th,Democratic,Blank Votes,31
Hull,-,1,State Senate,Plymouth and Norfolk,Democratic,All Others,4
Sandwich,-,4,State Senate,Plymouth and Barnstable,Republican,All Others,0
Worcester,6,4,U.S. House,2nd,Democratic,Total Votes Cast,42
Montgomery,-,1,State Senate,2nd Hampden and Hampshire,Democratic,Blank Votes,22
Boston,21,15,U.S. House,7th,Democratic,All Others,0
Middleborough,-,4,Governor's Council,1st,Democratic,All Others,0
Ipswich,-,4,Governor's Council,5th,Republican,All Others,0
Boston,18,10,State House,14th Suffolk,Democratic,Virak Uy,142
Millbury,-,4,Governor's Council,7th,Democratic,Matthew Cj Vance,46
Weymouth,-,3,State Senate,Plymouth and Norfolk,Republican,Patrick M. O'Connor,12
Burlington,-,2,State House,21st Middlesex,Democratic,All Others,1
Lawrence,B,3,U.S. House,3rd,Democratic,Blank Votes,64
Leominster,4,B,U.S. House,2nd,Democratic,Blank Votes,94
Peabody,6,2,State Senate,2nd Essex,Democratic,Blank Votes,51
Holyoke,5,A,State Senate,2nd Hampden and Hampshire,Republican,Total Votes Cast,46
Mashpee,-,1,State Senate,Cape and Islands,Republican,Blank Votes,5
Boston,7,6,U.S. House,8th,Republican,Total Votes Cast,4
Cambridge,2,3,Governor's Council,6th,Democratic,Blank Votes,15
Springfield,8,B,U.S. House,1st,Democratic,Richard E. Neal,155
Saugus,-,1,Governor's Council,6th,Democratic,Richard J. Dimeo,7
Plymouth,-,6,State House,1st Plymouth,Democratic,All Others,0
Boston,5,8,State House,8th Suffolk,Democratic,All Others,0
Springfield,1,G,Governor's Council,8th,Democratic,Blank Votes,12
Needham,-,D,U.S. House,4th,Republican,Total Votes Cast,14
Winchester,-,6,State Senate,2nd Middlesex,Democratic,Patricia D. Jehlen,178
Tewksbury,-,3,Governor's Council,5th,Democratic,Blank Votes,11
Melrose,7,1,U.S. House,5th,Democratic,Total Votes Cast,53
Sterling,-,2,Governor's Council,7th,Republican,Total Votes Cast,39
Monterey,-,1,State Senate,"Berkshire, Hampshire and Franklin",Democratic,Adam G. Hinds,51
Cambridge,1,1,Governor's Council,6th,Democratic,All Others,1
Marlborough,4,1,State Senate,Middlesex and Worcester,Republican,Ted Busiek,10
Framingham,-,17,State Senate,2nd Middlesex and Norfolk,Republican,Jacob Steven Binnall,1
Everett,6,1,Governor's Council,6th,Democratic,Richard J. Dimeo,14
Medford,5,1,State Senate,2nd Middlesex,Democratic,All Others,0
TOTALS,,,State House,9th Plymouth,Democratic,Total Votes Cast,594
Boston,21,14,U.S. House,7th,Democratic,Michael E. Capuano,25
Lowell,1,1,Governor's Council,5th,Democratic,All Others,0
Fitchburg,6,B,State House,3rd Worcester,Special Republican,Stephen P. Sandrelli,0
Boston,22,3,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,50
Boston,19,7,U.S. House,7th,Democratic,Total Votes Cast,242
W. Springfield,-,5,U.S. House,1st,Democratic,Richard E. Neal,314
Swansea,-,5,State House,4th Bristol,Democratic,Paul W. Jacques,20
Danvers,-,6,U.S. House,6th,Democratic,Seth W. Moulton,207
Wilbraham,-,A,State House,12th Hampden,Democratic,All Others,2
Stoughton,-,8,State House,6th Norfolk,Democratic,All Others,0
Norton,-,5,State Senate,Bristol and Norfolk,Democratic,All Others,0
Beverly,1,2,State Senate,2nd Essex,Democratic,Blank Votes,34
Lynn,2,1,State Senate,3rd Essex,Democratic,Blank Votes,63
Fall River,6,B,U.S. House,9th,Democratic,William Richard Keating,42
Yarmouth,-,4,State House,1st Barnstable,Republican,All Others,2
Sunderland,-,1,State House,1st Franklin,Democratic,Total Votes Cast,101
Waltham,1,2,Governor's Council,3rd,Democratic,Total Votes Cast,131
Malden,8,1,State Senate,5th Middlesex,Democratic,Jason M. Lewis,81
Hadley,-,1,Governor's Council,8th,Democratic,Blank Votes,23
Somerville,6,1,State Senate,2nd Middlesex,Democratic,All Others,1
Boston,1,12,Governor's Council,6th,Democratic,All Others,0
Holliston,-,4,State House,8th Middlesex,Democratic,Total Votes Cast,61
Boston,14,10,Governor's Council,4th,Democratic,All Others,1
Bridgewater,-,1,Governor's Council,1st,Democratic,Joseph C. Ferreira,26
Boston,1,2,State House,1st Suffolk,Democratic,Total Votes Cast,66
Barnstable,-,6,State Senate,Cape and Islands,Democratic,Total Votes Cast,320
Newton,2,3,U.S. House,4th,Democratic,Total Votes Cast,158
Fitchburg,6,B,State House,3rd Worcester,Democratic,Blank Votes,0
Stoughton,-,6,Governor's Council,2nd,Republican,Total Votes Cast,23
Gill,-,1,State Senate,"Hampshire, Franklin and Worcester",Democratic,All Others,0
Dedham,-,6,State House,11th Norfolk,Democratic,Total Votes Cast,122
Marshfield,-,1,U.S. House,9th,Republican,All Others,0
Norwood,-,5,U.S. House,8th,Democratic,Stephen F. Lynch,63
Taunton,7,B,Governor's Council,1st,Democratic,Total Votes Cast,148
Westford,-,6,Governor's Council,5th,Republican,Total Votes Cast,21
Boston,11,6,Governor's Council,4th,Democratic,Blank Votes,31
Haverhill,7,1,State Senate,1st Essex,Democratic,Blank Votes,16
Beverly,1,2,State Senate,2nd Essex,Democratic,All Others,1
Boston,18,1,State House,12th Suffolk,Democratic,Jovan J. Lacet,135
Halifax,-,2,State House,12th Plymouth,Republican,Blank Votes,1
Watertown,-,12,Governor's Council,3rd,Democratic,Blank Votes,6
Mashpee,-,5,State House,3rd Barnstable,Republican,Blank Votes,21
Concord,-,4,Governor's Council,3rd,Democratic,All Others,0
New Bedford,3,E,U.S. House,9th,Democratic,William Richard Keating,27
Greenfield,-,3,State House,2nd Berkshire,Democratic,Paul W. Mark,68
Shrewsbury,-,1,Governor's Council,7th,Democratic,All Others,0
E. Bridgewater,-,2,U.S. House,8th,Republican,Blank Votes,6
Woburn,4,2,U.S. House,5th,Democratic,Total Votes Cast,146
Methuen,-,5,Governor's Council,5th,Democratic,All Others,0
Aquinnah,-,1,State House,"Barnstable, Dukes and Nantucket",Democratic,Dylan A. Fernandes,37
E. Bridgewater,-,1,State House,10th Plymouth,Democratic,All Others,0
Revere,5,2A,State House,16th Suffolk,Democratic,Blank Votes,15
Medford,8,2,Governor's Council,6th,Democratic,All Others,1
Gardner,3,A,Governor's Council,7th,Republican,Jennie L. Caissie,12
Chatham,-,1,State Senate,Cape and Islands,Republican,Total Votes Cast,459
Reading,-,6,State Senate,5th Middlesex,Republican,Blank Votes,5
W. Stockbridge,-,1,State House,4th Berkshire,Democratic,Total Votes Cast,265
Haverhill,7,2,State House,14th Essex,Democratic,Diana DiZoglio,118
Worcester,7,3,State Senate,2nd Worcester,Republican,Total Votes Cast,29
Hingham,-,5,U.S. House,8th,Democratic,All Others,0
Worcester,1,5,State Senate,1st Worcester,Democratic,Total Votes Cast,60
Brookline,-,10,State Senate,1st Middlesex and Norfolk,Democratic,Cynthia Stone Creem,112
Montague,-,6,State Senate,"Hampshire, Franklin and Worcester",Democratic,Blank Votes,5
Hingham,-,2,State Senate,Plymouth and Norfolk,Republican,Patrick M. O'Connor,80
Leominster,3,C,U.S. House,2nd,Democratic,Total Votes Cast,255
Montague,-,5,U.S. House,2nd,Democratic,James P. McGovern,51
Dedham,-,6,Governor's Council,2nd,Republican,All Others,0
Watertown,-,10,U.S. House,5th,Democratic,All Others,1
Newton,2,3,U.S. House,4th,Republican,David A. Rosa,7
Boston,19,11,U.S. House,7th,Democratic,Blank Votes,18
Boston,21,10,Governor's Council,3rd,Democratic,William Bishop Humphrey,14
Walpole,-,2,U.S. House,8th,Democratic,Total Votes Cast,51
Longmeadow,-,E,State House,2nd Hampden,Republican,Blank Votes,56
Boston,5,1,State Senate,1st Suffolk and Middlesex,Special Democratic,All Others,0
Waltham,4,2,Governor's Council,3rd,Democratic,William Bishop Humphrey,2
N. Andover,-,7,State House,18th Essex,Republican,Blank Votes,2
Westfield,3,B,State House,4th Hampden,Democratic,Total Votes Cast,224
Falmouth,-,7,Governor's Council,1st,Democratic,Blank Votes,104
Somerville,2,1,State Senate,2nd Middlesex,Democratic,All Others,0
Chelsea,4,4,State Senate,Middlesex and Suffolk,Democratic,All Others,0
Somerville,4,2,State House,34th Middlesex,Democratic,Christine P. Barber,200
Wakefield,-,6,Governor's Council,6th,Democratic,Total Votes Cast,120
Newton,6,4,State Senate,1st Middlesex and Norfolk,Democratic,Cynthia Stone Creem,193
Arlington,-,15,Governor's Council,3rd,Democratic,All Others,1
Boston,21,2,State House,18th Suffolk,Democratic,Blank Votes,1
Springfield,8,C,Governor's Council,8th,Democratic,Jeffrey S. Morneau,86
Halifax,-,2,State House,12th Plymouth,Republican,Peter J. Boncek,54
Boston,17,8,Governor's Council,4th,Democratic,Total Votes Cast,91
Westfield,4,B,Governor's Council,8th,Democratic,Total Votes Cast,320
Lowell,4,3,U.S. House,3rd,Democratic,Blank Votes,17
Lawrence,D,4,State Senate,2nd Essex and Middlesex,Democratic,Barbara A. L'Italien,97
Chicopee,4,B,Governor's Council,8th,Democratic,Jeffrey S. Morneau,121
Dartmouth,-,7,U.S. House,9th,Democratic,Blank Votes,6
Sharon,-,2,U.S. House,4th,Republican,David A. Rosa,13
Lynn,1,1,Governor's Council,6th,Democratic,Stephen Borelli,29
Gardner,3,A,U.S. House,3rd,Democratic,Blank Votes,1
Franklin,-,8,U.S. House,4th,Democratic,Total Votes Cast,51
Boston,2,3,State House,2nd Suffolk,Democratic,Total Votes Cast,130
Grafton,-,3,U.S. House,2nd,Democratic,Total Votes Cast,21
Cambridge,5,1,State Senate,1st Suffolk and Middlesex,Democratic,All Others,4
Duxbury,-,5,State Senate,Plymouth and Norfolk,Republican,Blank Votes,0
Worcester,6,5,U.S. House,2nd,Democratic,James P. McGovern,79
Bourne,-,2,Governor's Council,1st,Democratic,Joseph C. Ferreira,82
Salem,7,2,State Senate,2nd Essex,Democratic,All Others,0
N. Andover,-,5,Governor's Council,5th,Republican,Total Votes Cast,38
Cambridge,7,3,Governor's Council,6th,Democratic,Blank Votes,10
Plymouth,-,2,Governor's Council,1st,Democratic,Total Votes Cast,135
Peabody,4,3A,U.S. House,6th,Democratic,Total Votes Cast,290
Sudbury,-,4,State House,13th Middlesex,Democratic,Carmine Lawrence Gentile,93
Belmont,-,5,U.S. House,5th,Democratic,Katherine M. Clark,156
Amesbury,-,1,State House,1st Essex,,All Others,0
Lexington,-,5,State House,15th Middlesex,Democratic,Total Votes Cast,167
Falmouth,-,2,U.S. House,9th,Republican,All Others,1
Newton,5,3,U.S. House,4th,Republican,All Others,1
Hamilton,-,3,U.S. House,6th,Democratic,Total Votes Cast,68
Montague,-,2,State Senate,"Hampshire, Franklin and Worcester",Democratic,All Others,0
Marlborough,5,2,Governor's Council,3rd,Democratic,Total Votes Cast,132
Walpole,-,4,State House,8th Norfolk,Democratic,Total Votes Cast,56
Burlington,-,6,State Senate,4th Middlesex,Democratic,Total Votes Cast,98
Barre,-,2,State Senate,"Worcester, Hampden, Hampshire and Middlesex",Democratic,Total Votes Cast,43
Worcester,7,5,State Senate,2nd Worcester,Democratic,All Others,1
Easthampton,-,3,State House,2nd Hampshire,Democratic,John W. Scibak,184
Springfield,6,H,Governor's Council,8th,Democratic,Mary E. Hurley,124
Kingston,-,4,State House,12th Plymouth,Republican,Peter J. Boncek,48
Lowell,2,2,U.S. House,3rd,Democratic,All Others,2
Lynnfield,-,2,State Senate,3rd Essex,Democratic,All Others,0
Leominster,3,A,Governor's Council,7th,Republican,All Others,0
Belmont,-,5,Governor's Council,3rd,Democratic,Total Votes Cast,191
Revere,4,3,State Senate,1st Suffolk and Middlesex,Special Democratic,Lydia Marie Edwards,10
Lowell,2,1,U.S. House,3rd,Republican,Total Votes Cast,8
Saugus,-,2,State House,9th Essex,Republican,All Others,0
Marshfield,-,4,State Senate,Plymouth and Norfolk,Republican,Total Votes Cast,51
Hanson,-,2,State Senate,2nd Plymouth and Bristol,Democratic,Total Votes Cast,62
Bellingham,-,2,Governor's Council,7th,Republican,Blank Votes,3
N. Reading,-,3,State Senate,1st Essex and Middlesex,Republican,Blank Votes,3
Haverhill,1,1,U.S. House,3rd,Republican,All Others,0
Fall River,6,C,Governor's Council,1st,Democratic,Joseph C. Ferreira,53
Boston,21,11,State House,17th Suffolk,Democratic,Total Votes Cast,44
Sandwich,-,3,State Senate,Plymouth and Barnstable,Republican,Total Votes Cast,129
Oak Bluffs,-,1,State Senate,Cape and Islands,Democratic,Brian R. Mannal,85
Quincy,1,2,U.S. House,8th,Republican,Total Votes Cast,10
Wakefield,-,5,U.S. House,6th,Democratic,Blank Votes,11
Dracut,-,7,Governor's Council,5th,Republican,All Others,0
Ware,-,A,U.S. House,2nd,Democratic,Blank Votes,22
Medford,3,2,State Senate,2nd Middlesex,Democratic,All Others,0
Framingham,-,16,State Senate,2nd Middlesex and Norfolk,Republican,Total Votes Cast,2
Pembroke,-,1,State House,6th Plymouth,Democratic,Josh S. Cutler,70
Concord,-,4,U.S. House,3rd,Republican,Total Votes Cast,36
Raynham,-,1A,Governor's Council,1st,Democratic,Total Votes Cast,0
