town,ward,precinct,office,district,party,candidate,votes
Marlborough,4,1,President,,Democratic,Barack Obama,40
Malden,7,2,President,,Republican,Total Votes Cast,89
Boston,2,3,President,,Democratic,No Preference,2
Boston,7,2,President,,Republican,Rick Perry,0
Worcester,3,3,President,,Republican,Rick Perry,1
Williamstown,-,3,President,,Republican,Rick Santorum,27
Boston,15,2,President,,Democratic,All Others,0
New Bedford,3,F,President,,Republican,Rick Santorum,20
Hudson,-,1,President,,Green-Rainbow,Jill E. Stein,0
Saugus,-,4,President,,Republican,No Preference,0
Medford,6,1,President,,Green-Rainbow,Harley Mikkelson,0
Cambridge,5,2,President,,Democratic,Total Votes Cast,200
Lowell,6,2,President,,Republican,Mitt Romney,134
Woburn,7,1,President,,Green-Rainbow,Kent Mesplay,0
Boston,21,5,President,,Democratic,Total Votes Cast,18
Norwood,-,2,President,,Republican,Rick Perry,0
Worcester,1,4,President,,Green-Rainbow,Total Votes Cast,2
Newton,5,4,President,,Green-Rainbow,All Others,0
Peabody,3,1,President,,Republican,Ron Paul,3
Worcester,10,4,President,,Democratic,All Others,1
Gardner,2,A,President,,Republican,Rick Santorum,13
Salem,7,2,President,,Republican,Ron Paul,21
Holyoke,4,A,President,,Green-Rainbow,All Others,0
Milford,-,3,President,,Democratic,All Others,2
Arlington,-,20,President,,Green-Rainbow,Jill E. Stein,3
Northfield,-,1,President,,Republican,Ron Paul,27
Falmouth,-,9,President,,Green-Rainbow,Harley Mikkelson,0
Marlborough,3,1,President,,Green-Rainbow,All Others,0
Brookline,-,1,President,,Republican,Blank Votes,0
Easton,-,4,President,,Republican,All Others,2
Woburn,6,2,President,,Green-Rainbow,Total Votes Cast,0
Stoneham,-,7,President,,Green-Rainbow,Jill E. Stein,0
Wilbraham,-,D,President,,Republican,Michele Bachmann,0
Stoneham,-,7,President,,Republican,Rick Perry,0
Revere,6,2,President,,Green-Rainbow,Total Votes Cast,0
Newton,6,2,President,,Green-Rainbow,Harley Mikkelson,0
Greenfield,-,2,President,,Green-Rainbow,Total Votes Cast,0
Boston,21,7,President,,Republican,Blank Votes,0
Hanson,-,1,President,,Republican,Total Votes Cast,275
Plymouth,-,8,President,,Republican,Rick Perry,1
Melrose,7,2,President,,Republican,Mitt Romney,106
Pittsfield,1,B,President,,Republican,All Others,0
Medford,3,2,President,,Green-Rainbow,No Preference,0
Malden,1,2,President,,Green-Rainbow,Jill E. Stein,0
Falmouth,-,9,President,,Green-Rainbow,No Preference,0
Ware,-,A,President,,Republican,Total Votes Cast,107
New Bedford,6,C,President,,Republican,Mitt Romney,11
Salem,6,1,President,,Green-Rainbow,Blank Votes,0
Chelsea,2,1,President,,Republican,No Preference,1
Springfield,4,A,President,,Republican,Rick Santorum,7
Taunton,8,B,President,,Democratic,Blank Votes,4
Acton,-,6,President,,Republican,Rick Santorum,29
Greenfield,-,4,President,,Democratic,Blank Votes,2
Andover,-,2,President,,Republican,Newt Gingrich,10
Haverhill,1,3,President,,Republican,Total Votes Cast,131
Boston,21,12,President,,Green-Rainbow,No Preference,0
New Bedford,5,F,President,,Green-Rainbow,Kent Mesplay,0
Newton,6,4,President,,Democratic,Barack Obama,128
Harwich,-,3,President,,Republican,Rick Perry,1
Groton,-,1,President,,Green-Rainbow,Blank Votes,0
Easton,-,3,President,,Republican,Total Votes Cast,220
Lynn,6,2,President,,Democratic,No Preference,2
Saugus,-,9,President,,Democratic,Total Votes Cast,67
Hopkinton,-,3,President,,Republican,Mitt Romney,230
Maynard,-,2,President,,Green-Rainbow,Kent Mesplay,0
Westport,-,A,President,,Republican,No Preference,1
Taunton,4,A,President,,Green-Rainbow,Kent Mesplay,0
Boston,18,14,President,,Green-Rainbow,Jill E. Stein,0
Springfield,8,D,President,,Democratic,All Others,1
Seekonk,-,4,President,,Republican,Ron Paul,27
Gardner,1,A,President,,Republican,Blank Votes,0
Newton,4,2,President,,Republican,Mitt Romney,74
Reading,-,8,President,,Republican,Newt Gingrich,9
Chelsea,1,1,President,,Republican,Newt Gingrich,1
Whitman,-,1,President,,Democratic,Total Votes Cast,70
Arlington,-,20,President,,Green-Rainbow,No Preference,0
Somerset,-,1,President,,Green-Rainbow,Kent Mesplay,0
Springfield,8,G,President,,Democratic,Blank Votes,0
Weymouth,-,15,President,,Democratic,All Others,22
Peabody,1,1,President,,Republican,Blank Votes,0
Milton,-,7,President,,Republican,Rick Santorum,27
Woburn,3,1,President,,Green-Rainbow,All Others,0
Salem,3,1,President,,Green-Rainbow,Kent Mesplay,0
Cambridge,2,3,President,,Green-Rainbow,Total Votes Cast,1
Pittsfield,6,A,President,,Green-Rainbow,All Others,0
Boston,2,7,President,,Green-Rainbow,No Preference,0
Bourne,-,4,President,,Republican,Michele Bachmann,1
Belchertown,-,C,President,,Democratic,All Others,0
Billerica,-,7,President,,Republican,Michele Bachmann,1
Cambridge,4,3,President,,Republican,Rick Perry,0
Boston,22,4,President,,Republican,Rick Santorum,2
New Braintree,-,1,President,,Democratic,No Preference,1
Holbrook,-,2,President,,Green-Rainbow,All Others,0
Leverett,-,1,President,,Republican,Newt Gingrich,6
Quincy,6,3,President,,Republican,Rick Perry,0
Boston,2,1,President,,Green-Rainbow,No Preference,0
Swansea,-,1,President,,Democratic,Barack Obama,69
Abington,-,4,President,,Green-Rainbow,All Others,0
Hamilton,-,1,President,,Green-Rainbow,No Preference,0
Marlborough,3,2,President,,Republican,Rick Santorum,25
Marblehead,-,6,President,,Green-Rainbow,No Preference,0
Braintree,-,2B,President,,Republican,Jon Huntsman,0
Bernardston,-,1,President,,Republican,Michele Bachmann,1
Holland,-,1,President,,Republican,Rick Santorum,62
Belmont,-,2,President,,Democratic,No Preference,11
Lynn,4,4,President,,Republican,Rick Santorum,12
N. Brookfield,-,1,President,,Democratic,No Preference,9
Somerville,2,1,President,,Republican,Mitt Romney,22
Boston,20,20,President,,Republican,Rick Santorum,13
Brockton,6,B,President,,Green-Rainbow,Total Votes Cast,1
Newton,1,2,President,,Green-Rainbow,Harley Mikkelson,0
Northampton,6,A,President,,Republican,Total Votes Cast,82
Millbury,-,4,President,,Green-Rainbow,Harley Mikkelson,0
Boston,16,1,President,,Republican,Jon Huntsman,0
Boston,16,1,President,,Republican,Total Votes Cast,14
Shrewsbury,-,2,President,,Green-Rainbow,No Preference,0
Worcester,6,3,President,,Green-Rainbow,All Others,0
Norwood,-,7,President,,Green-Rainbow,Jill E. Stein,0
Fitchburg,3,A,President,,Republican,Jon Huntsman,0
Sturbridge,-,1,President,,Democratic,All Others,1
Springfield,2,B,President,,Democratic,Total Votes Cast,57
Falmouth,-,3,President,,Republican,Newt Gingrich,14
Yarmouth,-,5,President,,Republican,Jon Huntsman,1
Ayer,-,1,President,,Republican,Rick Perry,1
Wareham,-,4,President,,Green-Rainbow,No Preference,0
Boston,18,23,President,,Democratic,Blank Votes,4
Lynn,7,1,President,,Democratic,No Preference,12
Fall River,7,C,President,,Green-Rainbow,Blank Votes,0
Framingham,-,13,President,,Green-Rainbow,All Others,0
Dennis,-,3,President,,Democratic,No Preference,6
Fall River,8,C,President,,Republican,Jon Huntsman,0
Revere,3,2,President,,Green-Rainbow,Kent Mesplay,0
Beverly,1,1,President,,Republican,Mitt Romney,154
Boston,22,7,President,,Republican,No Preference,0
Boston,15,9,President,,Republican,Newt Gingrich,0
Dartmouth,-,3,President,,Democratic,Total Votes Cast,2
Boston,18,21,President,,Democratic,All Others,0
Boston,4,1,President,,Republican,Michele Bachmann,0
Boston,14,10,President,,Democratic,No Preference,0
New Bedford,1,A,President,,Green-Rainbow,All Others,0
Salem,3,1,President,,Green-Rainbow,Jill E. Stein,0
Brockton,1,C,President,,Republican,Total Votes Cast,89
Haverhill,7,2,President,,Republican,Michele Bachmann,0
Boston,6,3,President,,Republican,Blank Votes,0
Wilbraham,-,C,President,,Democratic,All Others,5
Bridgewater,-,7,President,,Republican,Newt Gingrich,15
Holbrook,-,2,President,,Green-Rainbow,Harley Mikkelson,0
Gloucester,2,1,President,,Republican,Total Votes Cast,91
Springfield,1,B,President,,Democratic,No Preference,0
Marlborough,1,1,President,,Democratic,Blank Votes,8
Boston,5,11,President,,Democratic,No Preference,0
Cambridge,1,2,President,,Republican,Mitt Romney,46
Springfield,2,H,President,,Green-Rainbow,Kent Mesplay,0
Worcester,8,3,President,,Republican,Rick Santorum,6
Cambridge,8,1,President,,Green-Rainbow,Jill E. Stein,0
Plymouth,-,15,President,,Democratic,Blank Votes,4
Newburyport,1,1,President,,Green-Rainbow,Jill E. Stein,1
Burlington,-,3,President,,Green-Rainbow,All Others,0
Brockton,3,B,President,,Republican,Jon Huntsman,0
Worcester,6,3,President,,Democratic,Blank Votes,6
Boston,21,6,President,,Republican,All Others,0
Malden,1,1,President,,Republican,Michele Bachmann,0
Brockton,6,D,President,,Green-Rainbow,Kent Mesplay,0
Walpole,-,1,President,,Republican,All Others,0
Boston,16,7,President,,Democratic,No Preference,23
Milton,-,3,President,,Republican,Jon Huntsman,1
Dracut,-,2,President,,Green-Rainbow,Total Votes Cast,0
Carlisle,-,1,President,,Democratic,Blank Votes,4
Andover,-,5,President,,Green-Rainbow,Harley Mikkelson,0
Quincy,3,3,President,,Republican,Rick Perry,0
Melrose,1,2,President,,Democratic,Total Votes Cast,86
Bellingham,-,5,President,,Republican,Rick Santorum,36
Brookline,-,4,President,,Green-Rainbow,All Others,0
Bourne,-,6,President,,Republican,Blank Votes,0
Townsend,-,3,President,,Green-Rainbow,Kent Mesplay,0
Quincy,5,5,President,,Republican,Michele Bachmann,0
Melrose,5,1,President,,Republican,Blank Votes,0
Belchertown,-,B,President,,Democratic,Total Votes Cast,32
Mashpee,-,1,President,,Republican,No Preference,0
Norwell,-,1,President,,Green-Rainbow,Blank Votes,0
Woburn,6,1,President,,Republican,Jon Huntsman,2
New Marlborough,-,1,President,,Republican,Mitt Romney,47
Auburn,-,3,President,,Democratic,No Preference,11
Brockton,6,D,President,,Democratic,Total Votes Cast,78
Westport,-,A,President,,Republican,Mitt Romney,72
Holyoke,3,A,President,,Republican,Newt Gingrich,4
New Bedford,3,E,President,,Republican,Jon Huntsman,0
Quincy,2,4,President,,Republican,Mitt Romney,63
Attleboro,1,A,President,,Democratic,All Others,3
Lexington,-,7,President,,Democratic,No Preference,14
Sharon,-,3,President,,Republican,Blank Votes,0
Middleton,-,1,President,,Democratic,All Others,4
Leominster,3,B,President,,Republican,Jon Huntsman,1
Somerville,6,2,President,,Green-Rainbow,Jill E. Stein,2
Marshfield,-,2,President,,Republican,Ron Paul,23
Haverhill,6,2,President,,Green-Rainbow,Jill E. Stein,0
Revere,5,3,President,,Democratic,Blank Votes,18
Lowell,8,1,President,,Green-Rainbow,All Others,0
Boston,20,9,President,,Republican,Total Votes Cast,62
Wrentham,-,1,President,,Green-Rainbow,Blank Votes,0
Boston,22,9,President,,Democratic,No Preference,5
Fall River,9,C,President,,Republican,All Others,0
Boston,22,1,President,,Green-Rainbow,Jill E. Stein,1
Boston,13,10,President,,Republican,Newt Gingrich,3
Somerville,4,3,President,,Democratic,Blank Votes,8
Haverhill,7,3,President,,Green-Rainbow,No Preference,0
Lowell,8,2,President,,Republican,Rick Perry,0
Springfield,7,H,President,,Republican,All Others,0
Bellingham,-,3,President,,Democratic,Barack Obama,50
Carver,-,1,President,,Green-Rainbow,All Others,0
Canton,-,5,President,,Republican,Jon Huntsman,1
Everett,1,2,President,,Republican,Rick Santorum,4
N. Adams,1,1,President,,Republican,No Preference,2
Cambridge,3,1,President,,Republican,Rick Santorum,7
Cambridge,10,1,President,,Republican,All Others,0
Leominster,3,C,President,,Republican,Newt Gingrich,7
Marlborough,1,1,President,,Green-Rainbow,Kent Mesplay,0
Lowell,1,2,President,,Republican,No Preference,0
Marlborough,4,1,President,,Republican,All Others,0
Leicester,-,1,President,,Republican,No Preference,2
Newton,1,3,President,,Republican,Total Votes Cast,89
Reading,-,4,President,,Green-Rainbow,Harley Mikkelson,0
Montague,-,2,President,,Green-Rainbow,Total Votes Cast,0
Walpole,-,7,President,,Democratic,Blank Votes,4
Springfield,5,D,President,,Republican,Ron Paul,6
Belmont,-,7,President,,Republican,No Preference,2
Newton,4,3,President,,Green-Rainbow,Jill E. Stein,0
Worcester,8,4,President,,Republican,Total Votes Cast,49
Agawam,-,8,President,,Republican,Blank Votes,1
Sharon,-,2,President,,Green-Rainbow,Harley Mikkelson,0
Middleborough,-,4,President,,Republican,All Others,0
Boston,5,1,President,,Republican,Rick Santorum,7
Barnstable,-,13,President,,Green-Rainbow,Total Votes Cast,1
Stoneham,-,2,President,,Republican,Mitt Romney,169
Boston,3,1,President,,Republican,Newt Gingrich,4
Taunton,8,B,President,,Republican,All Others,0
Hingham,-,5A,President,,Republican,Jon Huntsman,2
E. Brookfield,-,1,President,,Republican,Blank Votes,0
Easton,-,6,President,,Republican,Ron Paul,17
Savoy,-,1,President,,Republican,Rick Santorum,7
Worcester,9,1,President,,Green-Rainbow,Total Votes Cast,2
Manchester-by-the-Sea,-,1,President,,Republican,No Preference,4
Northbridge,-,3,President,,Democratic,Barack Obama,42
Fall River,1,C,President,,Green-Rainbow,Harley Mikkelson,0
Needham,-,D,President,,Republican,Ron Paul,13
Bellingham,-,3,President,,Republican,Rick Perry,3
Chelsea,3,4,President,,Green-Rainbow,No Preference,0
Falmouth,-,8,President,,Democratic,All Others,1
W. Springfield,-,8,President,,Green-Rainbow,Blank Votes,0
Boston,6,8,President,,Green-Rainbow,Harley Mikkelson,0
Methuen,-,12,President,,Green-Rainbow,Jill E. Stein,0
Wilmington,-,3,President,,Green-Rainbow,All Others,0
Worcester,9,1,President,,Republican,Rick Perry,1
Waltham,4,1,President,,Republican,Newt Gingrich,3
Gloucester,1,1,President,,Republican,Ron Paul,18
Sutton,-,1,President,,Democratic,Barack Obama,23
Tewksbury,-,4A,President,,Republican,Newt Gingrich,7
Grafton,-,4,President,,Republican,All Others,0
Great Barrington,-,A,President,,Green-Rainbow,Total Votes Cast,0
Oakham,-,1,President,,Democratic,Blank Votes,1
Lowell,6,1,President,,Republican,Rick Santorum,19
Boston,6,5,President,,Republican,Rick Perry,0
Leominster,3,B,President,,Republican,All Others,0
Bedford,-,4,President,,Republican,All Others,0
Cambridge,5,3,President,,Republican,Mitt Romney,22
Worthington,-,1,President,,Green-Rainbow,No Preference,0
Boston,4,9,President,,Green-Rainbow,No Preference,0
Ware,-,B,President,,Green-Rainbow,Harley Mikkelson,0
Hamilton,-,2,President,,Green-Rainbow,Harley Mikkelson,0
Natick,-,9,President,,Republican,Rick Santorum,26
Reading,-,3,President,,Republican,All Others,0
Woburn,1,1,President,,Republican,Ron Paul,15
Marlborough,6,2,President,,Democratic,No Preference,5
Boston,15,8,President,,Republican,Jon Huntsman,0
Ludlow,-,5,President,,Republican,Mitt Romney,118
New Bedford,3,A,President,,Republican,Michele Bachmann,0
Plympton,-,1,President,,Republican,All Others,3
Westborough,-,2,President,,Republican,No Preference,4
Bridgewater,-,1,President,,Green-Rainbow,Harley Mikkelson,0
Yarmouth,-,6,President,,Green-Rainbow,Blank Votes,0
Boston,8,1,President,,Republican,Rick Perry,0
Amherst,-,6,President,,Green-Rainbow,Blank Votes,0
Leverett,-,1,President,,Republican,Total Votes Cast,80
Cambridge,2,3,President,,Republican,Rick Santorum,6
Beverly,3,2,President,,Democratic,Total Votes Cast,59
Needham,-,I,President,,Democratic,Blank Votes,3
Ware,-,B,President,,Republican,Rick Perry,0
Billerica,-,1,President,,Republican,Jon Huntsman,3
Watertown,-,11,President,,Green-Rainbow,Total Votes Cast,1
Leominster,4,A,President,,Green-Rainbow,Total Votes Cast,1
Boston,14,6,President,,Republican,No Preference,0
Taunton,6,A,President,,Republican,Ron Paul,6
Worcester,5,1,President,,Republican,Newt Gingrich,1
Boston,18,3,President,,Republican,All Others,0
Boston,10,7,President,,Republican,Total Votes Cast,13
Chicopee,4,B,President,,Democratic,Blank Votes,4
Leominster,5,A,President,,Republican,Jon Huntsman,0
Saugus,-,8,President,,Democratic,Blank Votes,4
Quincy,5,1,President,,Green-Rainbow,Total Votes Cast,0
Southbridge,-,1,President,,Green-Rainbow,Harley Mikkelson,0
Lexington,-,7,President,,Green-Rainbow,Jill E. Stein,2
Boston,10,6,President,,Republican,All Others,0
Somerville,3,1,President,,Republican,No Preference,1
Chicopee,9,A,President,,Green-Rainbow,Blank Votes,0
Norton,-,2,President,,Green-Rainbow,Total Votes Cast,0
Boston,2,7,President,,Republican,Rick Santorum,1
N. Adams,3,3,President,,Republican,All Others,0
Everett,4,2,President,,Republican,Rick Santorum,7
Worcester,2,1,President,,Republican,Rick Perry,0
Newburyport,3,1,President,,Green-Rainbow,Total Votes Cast,2
Newbury,-,2,President,,Democratic,All Others,2
Walpole,-,6,President,,Republican,Total Votes Cast,329
Boston,20,16,President,,Democratic,Blank Votes,18
Beverly,2,2,President,,Republican,Newt Gingrich,10
Andover,-,4,President,,Democratic,All Others,2
Hudson,-,5,President,,Republican,No Preference,2
Malden,2,2,President,,Republican,All Others,0
Lexington,-,5,President,,Green-Rainbow,Jill E. Stein,2
Boston,11,8,President,,Green-Rainbow,Blank Votes,0
Grafton,-,3,President,,Green-Rainbow,Kent Mesplay,0
Milton,-,1,President,,Republican,Michele Bachmann,0
Malden,8,1,President,,Republican,No Preference,2
Leyden,-,1,President,,Republican,Mitt Romney,19
New Braintree,-,1,President,,Republican,Blank Votes,0
Westfield,4,B,President,,Republican,Jon Huntsman,0
Framingham,-,6,President,,Republican,Jon Huntsman,2
Salem,5,1,President,,Democratic,No Preference,19
Westborough,-,1,President,,Green-Rainbow,Jill E. Stein,0
Boston,15,9,President,,Green-Rainbow,All Others,0
Wilmington,-,1,President,,Republican,Newt Gingrich,7
Ipswich,-,4,President,,Republican,Ron Paul,32
Wayland,-,2,President,,Republican,Jon Huntsman,2
Millbury,-,3,President,,Republican,Total Votes Cast,230
Cambridge,2,1,President,,Republican,Ron Paul,7
Wilbraham,-,D,President,,Green-Rainbow,Total Votes Cast,0
Winthrop,-,5,President,,Republican,Total Votes Cast,210
Boston,21,10,President,,Green-Rainbow,Jill E. Stein,0
